Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,27,4,537.78,7,14.85,97
2,,Fresh is Best Lager - Schooner,24,4,217.05,3,41.93,81
3,,Grifter Pale - Pint,21,3,239.48,3,54.66,77
4,,Stow Schnitty,18,3,327.12,4,0,100
5,,Fresh is Best Lager - Pint,15,2,171.81,2,35.15,80
6,,Stone & Wood - Schooner,13,2,150.09,2,37.83,75
7,,Philter XPA - Pint,13,2,163.24,2,41.43,75
8,,Grifter Pale - Schooner,12,2,112,1,23.29,79
9,,Version Two Pinot Grigio - Regular,11,2,97.4,1,19.43,80
10,,Jalapeño Marg,10,2,208.54,3,37.08,82
11,,Pepsi Max Glass,10,2,40.49,1,0,100
12,,Philter XPA - Schooner,10,2,98.18,1,23.76,76
13,,Fresh is Best Summer Lager - Schooner,10,2,81.29,1,15.11,81
14,,Grifter Daisy Hazy - Schooner,10,2,115.2,1,0,100
15,,Classic Margarita,9,1,168.59,2,33.3,80
16,,Garlic Bread,9,1,45,1,0,100
17,,Fish Tacos,7,1,121.42,2,0,100
18,,Aioli Dipping Sauce,7,1,2.04,0,0,100
19,,On The Rocks,7,1,0,0,0,0
20,,Swap Fries for Sweet Potato Fries,6,1,12.12,0,0,100
21,,Sensei Calamari,6,1,91.26,1,0,100
22,,Large Super House Special,6,1,158.43,2,44.74,72
23,,Stone & Wood - Pint,6,1,90.26,1,23.42,74
24,,Holy Guacamole,6,1,97.08,1,0,100
25,,Tomato Dipping Sauce,6,1,2.04,0,0,100
26,,Buffalo Wings,5,1,80.83,1,0,100
27,,Petits Detours Rosé - Regular,5,1,80.27,1,21,74
28,,Scorched As,5,1,106.45,1,0,100
29,,White Light Pure Vodka [House],5,1,50.17,1,7.52,85
30,,Staff Dinner $5,5,1,25,0,0,100
31,,Grifter Lager - Schooner,5,1,47.82,1,0,100
32,,Hyoketsu Lemon - Schooner,4,1,46.2,1,7.05,85
33,,Aperol Spritz,4,1,76.65,1,14.13,82
34,,United States of Dumplings,4,1,65.08,1,0,100
35,,BBQ Wings,4,1,60.26,1,0,100
36,,Villa Fresco Sangiovese - Regular,4,1,43.61,1,9.65,78
37,,Large Cosmopolitan,4,1,102.85,1,24.07,77
38,,Beef Burrito,4,1,105.32,1,0,100
39,,Dark & Stormy,4,1,77.29,1,15.52,80
40,,Grifter Citra Paradisi IPA - Pint,4,1,66,1,0,100
41,,Coco Salt,4,1,0,0,0,0
42,,Kuku Sauvignon Blanc - Regular,4,1,52.88,1,11.66,78
43,,Large Sanchez,3,0,85,1,13.01,85
44,,Glass of Ice on the Side,3,0,0,0,0,0
45,,Regular Pepperoni,3,0,45.6,1,0,100
46,,Large BBQ Chicken Pizza,3,0,77.42,1,0,100
