Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Grifter Pale - Schooner,19,4,195.54,3,42.15,78
2,,Philter XPA - Schooner,15,3,141.52,2,33.48,76
3,,Beef Burrito,14,3,226.45,4,0,100
4,,Chicken Burrito,14,3,215.77,4,0,100
5,,Stone & Wood - Schooner,9,2,91.21,2,23.47,74
6,,White Light Pure Vodka [House],9,2,76.78,1,11.95,84
7,,Fresh is Best Lager - Pint,9,2,88.54,1,20.89,76
8,,Stone & Wood - Pint,8,2,112.75,2,27.98,75
9,,Holy Guacamole,8,2,129.08,2,0,100
10,,Tues - Garlic Bread,8,2,0,0,0,0
11,,Soda [mixer],8,2,0,0,0,0
12,,Fresh Lime Soda,8,2,24,0,0,100
13,,Lime,8,2,0,0,0,0
14,,Philter XPA - Pint,8,2,82,1,23.95,71
15,,Sour Cream,8,2,8.12,0,0,100
16,,Garlic Bread,8,2,36.44,1,0,100
17,,Classic Margarita,8,2,119.8,2,12.64,89
18,,Fresh is Best Lager - Schooner,7.7,1,65.82,1,13.33,80
19,,Staff Dinner $5,7,1,35,1,0,100
20,,Fish Burrito,6,1,85.3,1,0,100
21,,Status Quo - Pint,6,1,97.08,2,21.91,77
22,,Grifter Pale - Pint,6,1,84.24,1,17.85,79
23,,Fresh is Best Summer Lager - Schooner,6,1,40.39,1,9.33,77
24,,Aperol Spritz,6,1,114.65,2,20.82,82
25,,Make It A Burrito Bowl [gluten-free],6,1,0,0,0,0
26,,Espresso Martini,6,1,86.64,1,18.05,79
27,,"Lemon, Lime & Bitters",5,1,22.8,0,0.07,100
28,,Truffle Fries,5,1,75.77,1,0,100
29,,Aioli Dipping Sauce,4,1,0,0,0,0
30,,Large Meatlovers,4,1,74.41,1,0,100
31,,Fancy Pants Parmy,4,1,117.49,2,0,100
32,,Send Kids Food ASAP,4,1,0,0,0,0
33,,Version Two Pinot Grigio - Large,4,1,77.3,1,10.89,86
34,,Lychee Martini,4,1,76.64,1,11.4,85
35,,Jalapeño Marg,4,1,84,1,12.64,85
36,,Lemonade Glass,4,1,7.97,0,0,100
37,,Status Quo - Schooner,4,1,48,1,10.89,77
38,,Jalapeños,4,1,4.02,0,0,100
39,,Kraken Rum,4,1,48,1,0,100
40,,Sweet Potato Fries,3,1,38.14,1,0,100
41,,Spaghetti Bolognese D,3,1,36,1,0,100
42,,Rocket Man D,3,1,39.44,1,0,100
43,,Pepsi Max Glass,3,1,9.39,0,0,100
44,,Large BBQ Chicken,3,1,45,1,0,100
45,,Trutta Streamside Shiraz [Chilled] - Regular,3,1,45.51,1,12.67,72
46,,Regular Meatlovers,3,1,51.63,1,0,100
47,,No Rice,3,1,0,0,0,0
48,,Pepsi Glass,3,1,12,0,0,100
49,,Kids Nuggets & Chips,3,1,20.3,0,0,100
50,,Tuckerbush Margie,3,1,64.08,1,0,100
51,,Sensei Calamari,3,1,54.93,1,0,100
52,,Version Two Sparkling - Regular,3,1,18,0,5.01,72
53,,Bombay Dry [House],3,1,22,0,5.43,75
54,,Large   Meatlovers,3,1,45,1,0,100
55,,Delivery Fee [Me&U],3,1,12.22,0,0,100
56,,Cauliflower Burrito,3,1,48,1,0,100
57,,Petits Detours Rosé Mediterranee - Bottle,3,1,194.18,3,64.58,67
58,,Regular Margherita,3,1,42.45,1,0,100
59,,Grey Goose,3,1,36,1,7.72,79
60,,Fish Tacos,3,1,60.34,1,0,100
61,,Hendrick's Gin,3,1,36.21,1,0,100
62,,Rosemary Salted Fries,2,0,24.21,0,0,100
63,,Side Spicy Salsa,2,0,2.04,0,0,100
64,,Large Bubba Gump,2,0,43.95,1,0,100
65,,Bang Bang Cauli,2,0,32.27,1,0,100
66,,Add Prawns,2,0,6.05,0,0,100
67,,Beef Lasagne,2,0,22,0,0,100
68,,Cheesy Garlic Bread,2,0,12,0,0,100
69,,Jalapeno Edamame D,2,0,24.2,0,0,100
70,,BBQ Wings D,2,0,26.23,0,0,100
71,,BBQ Wings,2,0,30.52,1,0,100
72,,Ottelia Chardonnay - Large,2,0,50,1,10.49,79
73,,Hill People Oat Cream - Schooner,2,0,16.8,0,6.73,60
74,,No Onion,2,0,0,0,0,0
75,,Regular Paddock,2,0,34,1,0,100
76,,Add Chilli,2,0,0.99,0,0,100
77,,Petits Detours Rosé - Regular,2,0,32,1,9.23,71
78,,Large   Pepperoni,2,0,30,1,0,100
79,,Large Mexicana,2,0,45.37,1,0,100
80,,Regular Super House Special,2,0,22.24,0,0,100
81,,Regular Garlic Cheese Pizza,2,0,18,0,0,100
82,,Regular Uber Margherita [Dine-in],2,0,40.34,1,0,100
83,,1800 Coconut,2,0,24.4,0,5.4,78
84,,No Dipping Sauce,2,0,0,0,0,0
85,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
86,,Deal  - Garlic Bread,2,0,0,0,0,0
87,,Beetle Juice,2,0,42.36,1,0,100
88,,Large Cosmopolitan,2,0,45.83,1,0,100
89,,Deal  - BBQ Wings,2,0,18.62,0,0,100
90,,BBQ Dipping Sauce,2,0,0,0,0,0
91,,Stow Spritz,2,0,32,1,0,100
92,,Brownie D,2,0,16.28,0,0,100
93,,No Glasses Needed,2,0,0,0,0,0
94,,Fresh is Best Summer Lager - Pint,2,0,16.27,0,4.17,74
95,,American Standard Burger,2,0,35.05,1,0,100
96,,Fresh Salad D,2,0,20.36,0,0,100
97,,"Large No Chorizo, No Cry",2,0,50.43,1,0,100
98,,Large Paddock,2,0,44.76,1,0,100
99,,Add Pineapple,2,0,1.94,0,0,100
100,,Buffalo Wings,2,0,32.54,1,0,100
101,,Kuku Sauvignon Blanc - Regular,2,0,24.7,0,5.19,79
102,,San Pellegrino 500ml,1,0,6.1,0,2.2,64
103,,Large   Hawaiian,1,0,15,0,0,100
104,,Large Super House,1,0,10,0,0,100
105,,Sensei Calamari D,1,0,16,0,0,100
106,,Regular Mexicana,1,0,18.67,0,0,100
107,,Large   Mexicana,1,0,15,0,0,100
108,,Family  Little Italy,1,0,20,0,0,100
109,,Add BBQ Sauce,1,0,1,0,0,100
110,,Kids Spag Bol,1,0,13.22,0,0,100
111,,Add Onion,1,0,0,0,0,0
112,,Regular Hawaiian,1,0,17.64,0,0,100
113,,Trade Winds,1,0,12.2,0,0,100
114,,4 Glasses,1,0,0,0,0,0
115,,Fish Tacos D,1,0,18,0,0,100
116,,Family Super House Special,1,0,29,0,0,100
117,,Regular Little Italy [Dine-in],1,0,22,0,0,100
118,,Add Mushrooms,1,0,0,0,0,0
119,,Eggplant Schnitty D,1,0,21.36,0,0,100
120,,Add Anchovies,1,0,0.24,0,0,100
121,,Sunkissed Spritz,1,0,15.26,0,0,100
122,,Regular Pepperoni,1,0,18,0,0,100
123,,Add Jalapenos,1,0,1.04,0,0,100
124,,No Eggplant,1,0,0,0,0,0
125,,Petits Detours Rosé - Large,1,0,25,0,7.69,69
126,,Tonic Glass,1,0,4,0,0,100
127,,Add Corn,1,0,1,0,0,100
128,,Add Pepperoni,1,0,1.87,0,0,100
129,,Family Pepperoni,1,0,24.43,0,0,100
130,,Add Fetta,1,0,1.87,0,0,100
131,,Dainton Intergalactic IPA - Schooner,1,0,13,0,0,100
132,,Regular Sanchez [Dine-in],1,0,23.39,0,0,100
133,,Dainton Intergalactic IPA - Pint,1,0,17,0,0,100
134,,Btl Version 2 Pinot Grigio D,1,0,24.43,0,0,100
135,,Large Prawn Hub,1,0,22.37,0,0,100
136,,Regular Super Veg,1,0,17,0,0,100
137,,Buffalo Wings D,1,0,14.24,0,0,100
138,,Large Garlic Cheese Pizza,1,0,13,0,0,100
139,,Large BBQ Chicken Pizza,1,0,22.37,0,0,100
140,,Version Two Pinot Grigio - Regular,1,0,12.21,0,1.63,87
141,,Side Guac,1,0,1.02,0,0,100
142,,Delivery Fee - Curl Curl / Manly / Dee Why,1,0,5.5,0,0,100
143,,Sweet Potato Fries D,1,0,14,0,0,100
144,,Large Hawaiian,1,0,19,0,0,100
145,,Jug of Water,1,0,0,0,0,0
146,,Large   Roma Special,1,0,15,0,0,100
147,,Add Cabanossi,1,0,1,0,0,100
148,,Jalapeño Edamame,1,0,12.2,0,0,100
149,,Family  Sorrento,1,0,17.24,0,0,100
150,,Family  Super House,1,0,20,0,0,100
151,,Mini Banh Mi,1,0,20.34,0,0,100
152,,Add Tandoori Chicken,1,0,2,0,0,100
153,,Regular Vegetarian,1,0,16.27,0,0,100
154,,Ottelia Chardonnay - Regular,1,0,15.25,0,3.15,79
155,,Regular BBQ Chicken Pizza,1,0,17.29,0,0,100
156,,Large Super House Special,1,0,24,0,0,100
157,,Dressing on the Side,1,0,0,0,0,0
158,,4 Pines Kolsch 6-pack D,1,0,29,0,13.72,53
159,,Add Side Salad,1,0,3,0,0,100
160,,Family The Deli,1,0,24.14,0,0,100
161,,Orange,1,0,0,0,0,0
162,,Tuk Tuk Salad,1,0,22.37,0,0,100
163,,Casa Gheller Prosecco - Bottle,1,0,64,1,17.9,72
164,,No Mayo,1,0,0,0,0,0
165,,Family Meatlovers,1,0,28,0,0,100
166,,Regular Little Italy,1,0,19.32,0,0,100
167,,Coke 1.25L,1,0,5.5,0,2.82,49
168,,Add Parmesan,1,0,0,0,0,0
169,,Large   Vegetarian,1,0,15,0,0,100
170,,Large   Margherita,1,0,15,0,0,100
171,,Large   Four Cheeses,1,0,15,0,0,100
172,,Eggplant Parmy D,1,0,27,0,0,100
173,,Holy Guacamole D,1,0,16,0,0,100
174,,Gluten-free [Corn Tortillas],1,0,0,0,0,0
175,,Four Pillars Olive Leaf,1,0,13.74,0,0,100
176,,Regular Uber Margherita,1,0,17,0,0,100
177,,Add Pulled Beef Brisket,1,0,5,0,0,100
178,,Vegan Cheese [make it dairy-free],1,0,0,0,0,0
179,,2 Glasses,1,0,0,0,0,0
180,,Open Price,1,0,2,0,0,100
181,,Regular New Yorker [Dine-in],1,0,20,0,0,100
182,,Kuku Sauvignon Blanc D,1,0,26.46,0,12.98,51
183,,Villa Fresco Sangiovese - Regular,1,0,10.8,0,2.21,80
184,,Large Margherita,1,0,18.31,0,0,100
185,,Add Ham,1,0,1.02,0,0,100
186,,Casa Gheller Prosecco - Glass,1,0,16,0,3.58,78
187,,Heaps Normal Tin,1,0,10.68,0,2.52,76
188,,Stow Soda - Grapefruit,1,0,8,0,0,100
189,,Fettuccine Boscaiola,1,0,11,0,0,100
190,,Tonic [mixer],1,0,0,0,0,0
191,,Buffalo Trace Bourbon [House],1,0,10,0,0,100
192,,Large   No Chorizo No Cry,1,0,15,0,0,100
193,,Extra Taco,1,0,7,0,0,100
194,,Large Tandoori Chicken,1,0,22,0,0,100
195,,Tofu Dumplings D,1,0,15.26,0,0,100
196,,Large Super Veg,1,0,24,0,0,100
197,,Das Juice Pink Pet Nat - Regular,1,0,16,0,3.3,79
198,,Omen Stout Can D,1,0,7,0,0,100
199,,Trentham Estate Rosé - Regular,1,0,12,0,1.77,85
200,,Add Bacon,1,0,2,0,0,100
201,,Asahi 3.5%,1,0,9.16,0,2.18,76
