Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Summer Lager - Schooner,38,4,308.69,3,59.38,81
2,,Chicken Burrito,28,3,452.32,4,0,100
3,,Stone & Wood - Schooner,25,3,288.5,3,65.21,77
4,,Fresh is Best Lager - Schooner,23,3,202.21,2,41.46,79
5,,Classic Margarita,22,3,413.12,4,34.75,92
6,,Philter XPA - Schooner,22,3,233.16,2,50.69,78
7,,Beef Burrito,17,2,274.71,3,0,100
8,,Stone & Wood - Pint,16,2,241.81,2,55.97,77
9,,Fish Burrito,15,2,242.71,2,0,100
10,,Aperol Spritz,13,1,214.43,2,45.17,79
11,,Fresh Lime Soda,11,1,33.2,0,0,100
12,,Fresh is Best Lager - Pint,11,1,132.61,1,26.6,80
13,,Make It A Burrito Bowl [gluten-free],11,1,0,0,0,0
14,,Aioli Dipping Sauce,11,1,0.51,0,0,100
15,,Jalapeño Marg,10,1,212.32,2,31.59,85
16,,Sailor Jerry [House],9,1,90,1,17.55,81
17,,Version Two Pinot Grigio - Regular,9,1,90.3,1,14.66,84
18,,White Light Pure Vodka [House],9,1,90.85,1,11.95,87
19,,Sensei Calamari,9,1,163.86,2,0,100
20,,Lime,8,1,0,0,0,0
21,,Bombay Dry [House],8,1,79.17,1,15.2,81
22,,Soda [mixer],8,1,0,0,0,0
23,,Status Quo - Schooner,7,1,84.8,1,19.06,78
24,,Hill People Oat Cream - Schooner,7,1,98.24,1,23.56,76
25,,On The Rocks,7,1,0,0,0,0
26,,Side Guac,7,1,7.1,0,0,100
27,,Tues - Garlic Bread,7,1,0,0,0,0
28,,Garlic Bread,7,1,35.18,0,0,100
29,,Kuku Sauvignon Blanc - Regular,7,1,91.44,1,18.17,80
30,,Side Spicy Salsa,6,1,6.1,0,0,100
31,,Espresso Martini,6,1,72.42,1,18.08,75
32,,Bang Bang Cauli,6,1,97.08,1,0,100
33,,Jalapeños,6,1,6.12,0,0,100
34,,Asahi 3.5%,6,1,54,1,13.08,76
35,,Cheesy Garlic Bread,6,1,36.31,0,0,100
36,,BBQ Wings D,6,1,79.1,1,0,100
37,,Geppetto Chardonnay,5.1,1,76.5,1,0,100
38,,Stow Schnitty,5,1,130.88,1,0,100
39,,Fancy Pants Parmy,5,1,147.46,1,0,100
40,,Add Prawns,5,1,12.1,0,0,100
41,,No Sugar,5,1,0,0,0,0
42,,Trentham Estate Rosé - Regular,5,1,48.71,0,8.86,82
43,,Buffalo Wings,5,1,81.11,1,0,100
44,,Send Kids Food ASAP,5,1,0,0,0,0
45,,Regular Little Italy [Dine-in],5,1,110.74,1,0,100
46,,Lychee Martini,5,1,60.62,1,14.26,76
47,,Buffalo Wings D,5,1,69.57,1,0,100
48,,No Salt,5,1,0,0,0,0
49,,Fresh is Best Summer Lager - Pint,5,1,60.21,1,10.48,83
50,,Coconut Margarita,5,1,106.79,1,17.12,84
51,,Dragonfly Grenache - Regular,4,0,60.8,1,15.98,74
52,,Delivery Fee [Me&U],4,0,16.26,0,0,100
53,,Family Meatlovers,4,0,112.48,1,0,100
54,,BBQ Dipping Sauce,4,0,0.5,0,0,100
55,,"Regular No Chorizo, No Cry [Dine-in]",4,0,69.78,1,0,100
56,,Pink Lemonade Glass,4,0,18,0,0.52,97
57,,Swap Fries for Sweet Potato Fries,4,0,8.09,0,0,100
58,,Sweet Potato Fries,4,0,52.44,1,0,100
59,,Sour Cream,4,0,4.06,0,0,100
60,,Status Quo - Pint,4,0,64,1,14.61,77
61,,Kids Margherita Pizza,4,0,52.66,1,0,100
62,,Heaps Normal Tin,4,0,42,0,10.07,76
63,,Fish Tacos,4,0,80.35,1,0,100
64,,Philter XPA - Pint,4,0,32,0,12.36,61
65,,BBQ Wings,4,0,60.78,1,0,100
66,,Truffle Fries,4,0,45.51,0,0,100
67,,Grifter Pale - Pint,4,0,38.54,0,11.9,69
68,,Rosemary Salted Fries,3,0,36.2,0,0,100
69,,Chicken Shindig Burger,3,0,78.88,1,0,100
70,,Extra Blue Cheese Dip,3,0,3.04,0,0,100
71,,Large Meatlovers,3,0,68,1,0,100
72,,Fries D,3,0,37.19,0,0,100
73,,Large Super House Special,3,0,66,1,0,100
74,,Large House Special,3,0,63,1,0,100
75,,Lemonade Glass,3,0,12.21,0,0,100
76,,Staff Dinner $5,3,0,15,0,0,100
77,,Large Margherita,3,0,54,1,0,100
78,,Year Wines 'Zagara' Orange - Regular,3,0,45.78,0,10.27,78
79,,Tomato Dipping Sauce,3,0,0,0,0,0
80,,Regular Sanchez [Dine-in],3,0,69.78,1,0,100
81,,Cauliflower Burrito,3,0,48.81,0,0,100
82,,Deal  - Garlic Bread,3,0,0,0,0,0
83,,A. Rodda Chardonnay - Regular,3,0,72,1,18.5,74
84,,Regular Pepperoni,3,0,46,0,0,100
85,,Kirin - Schooner,3,0,31.68,0,4.41,86
86,,Mother's Milk Shiraz - Regular,3,0,45,0,8.45,81
87,,Jalapeño Edamame,3,0,36.22,0,0,100
88,,Regular Uber Margherita [Dine-in],3,0,61.02,1,0,100
89,,Large Super Veg,3,0,68,1,0,100
90,,Regular Hawaiian,3,0,48,0,0,100
91,,Family Hawaiian,3,0,84,1,0,100
92,,Veuve Clicquot Yellow Label - Glass,3,0,79.32,1,21.18,73
93,,Deal  - BBQ Wings,3,0,30,0,0,100
94,,Pepsi Max Glass,3,0,12.14,0,0,100
95,,Dainton Intergalactic IPA - Schooner,3,0,39,0,0,100
96,,Regular BBQ Chicken Pizza,3,0,51,0,0,100
97,,Version Two Pinot Grigio - Large,3,0,58.04,1,8.14,86
