Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,49,4,804.41,5,181.3,77
2,,Fresh is Best Lager - Pint,45,4,516.89,3,109.63,79
3,,Grifter Pale - Pint,40,3,429.01,3,130.92,69
4,,Fresh is Best Lager - Schooner,38,3,277.36,2,69.03,75
5,,Garlic Bread,28,2,141.52,1,0,100
6,,Stone & Wood - Pint,24,2,360.26,2,93.67,74
7,,Stone & Wood - Schooner,22,2,253.4,2,64.02,75
8,,On The Rocks,22,2,0,0,0,0
9,,Aperol Spritz,22,2,393.88,2,76.67,81
10,,Philter XPA - Schooner,19,2,141.3,1,45.15,68
11,,Aioli Dipping Sauce,16,1,2.55,0,0,100
12,,Version Two Pinot Grigio - Regular,16,1,144.6,1,26.21,82
13,,Grifter Pale - Schooner,14,1,125.98,1,34.17,73
14,,Holy Guacamole,14,1,226.45,1,0,100
15,,Mulled Wine,14,1,168.61,1,28.05,83
16,,Lychee Martini,12,1,167.81,1,41.96,75
17,,BBQ Wings D,11,1,145.19,1,0,100
18,,Coconut Margarita,11,1,234.95,1,42.17,82
19,,United States of Dumplings,11,1,178.44,1,0,100
20,,Jalapeño Marg,11,1,232.08,1,40.78,82
21,,Status Quo - Pint,10,1,160.27,1,36.51,77
22,,Regular Margherita,10,1,148.92,1,0,100
23,,Cheesy Garlic Bread,10,1,60.57,0,0,100
24,,Regular Hawaiian,10,1,156,1,0,100
25,,Rosemary Salted Fries,10,1,121.87,1,0,100
26,,Sensei Calamari,9,1,164.79,1,0,100
27,,Fresh is Best Summer Lager - Schooner,9,1,56.6,0,14.21,75
28,,Young Henrys Cloudy Cider Can,9,1,109.22,1,25.1,77
29,,Sweet Potato Fries,9,1,118.77,1,0,100
30,,Tomato Dipping Sauce,9,1,0.5,0,0,100
31,,Staff Dinner $5,9,1,45,0,0,100
32,,Large Meatlovers,9,1,205.75,1,0,100
33,,Villa Fresco Sangiovese - Regular,8,1,96.6,1,19.3,80
34,,Petits Detours Rosé - Regular,8,1,128.81,1,40.88,68
35,,Mother's Milk Shiraz - Regular,8,1,121.03,1,24.8,80
36,,Olive,8,1,0,0,0,0
37,,Fish Tacos,8,1,162.04,1,0,100
38,,Vodka Martini,8,1,153.29,1,23.06,85
39,,Bad Bitch Martini,8,1,162.38,1,26.23,84
40,,Beetle Juice,8,1,170.51,1,33.87,80
41,,Large Pepperoni,7,1,149.09,1,0,100
42,,Family Hawaiian,7,1,180.82,1,0,100
43,,Geppetto Pinot Noir - Regular,7,1,105.77,1,23.25,78
44,,White Light Pure Vodka [House],7,1,66,0,10.53,84
45,,Tommy's Margarita,7,1,134,1,31.56,76
46,,Espresso Martini,6,0,94.38,1,18.87,80
47,,Bang Bang Cauli,6,0,97.35,1,0,100
48,,Add Mushrooms,6,0,0,0,0,0
49,,Corona,6,0,66.73,0,16.07,76
50,,Regular Pepperoni,6,0,104.29,1,0,100
51,,Rooster Rojo Blanco Tequila [House],6,0,52.27,0,13.1,75
52,,Delivery Fee [Me&U],6,0,24.43,0,0,100
53,,Tallows Dancer,6,0,121.7,1,19.12,84
54,,Bombay Dry [House],6,0,56,0,12.05,78
55,,Negroni,6,0,104.68,1,23.05,78
56,,Trentham Estate Rosé - Regular,6,0,72,0,12.17,83
57,,Regular Little Italy [Dine-in],6,0,133.92,1,0,100
58,,Beef Burrito,6,0,146.48,1,0,100
59,,Buffalo Wings,6,0,97.64,1,0,100
60,,Dirty,6,0,0,0,0,0
61,,Add Pineapple,6,0,5.66,0,0,100
62,,Add Olives,5,0,5.04,0,0,100
63,,Regular Meatlovers,5,0,85.29,1,0,100
64,,Buffalo Trace Bourbon [House],5,0,50,0,11.46,77
65,,Casa Gheller Prosecco - Glass,5,0,80.81,0,19.69,76
66,,Philter XPA - Pint,5,0,52,0,15.94,69
67,,Little Dragon - Schooner,5,0,62.5,0,0,100
68,,Heaps Normal Tin,5,0,52.68,0,13.43,75
69,,Large Super House Special,5,0,114,1,0,100
70,,Higher Than Highball,5,0,100.68,1,19.76,80
71,,Hill People Oat Cream - Schooner,5,0,52.68,0,11.31,79
72,,Fresh Lime Soda,5,0,15.15,0,0,100
73,,Family Margherita,5,0,129.51,1,0,100
74,,Stow Schnitty,5,0,131.76,1,0,100
75,,Regular Bubba Gump,5,0,85.87,1,0,100
76,,No Salt,5,0,0,0,0,0
77,,American Standard Burger,4,0,105.32,1,0,100
78,,Family Tandoori Chicken,4,0,100.34,1,0,100
79,,Fancy Pants Parmy,4,0,117.47,1,0,100
80,,Sigurd GSM Red Blend - Regular,4,0,72.92,0,18.48,75
81,,Buffalo Wings D,4,0,56.47,0,0,100
82,,No Dipping Sauce,4,0,0,0,0,0
83,,"Regular No Chorizo, No Cry [Dine-in]",4,0,92.8,1,0,100
84,,No Onion,4,0,0,0,0,0
85,,Ottelia Cab Sav - Regular,4,0,64.81,0,15.84,76
86,,Regular Uber Margherita [Dine-in],4,0,81.04,0,0,100
87,,Large Little Italy,4,0,96.8,1,0,100
88,,BBQ Dipping Sauce,4,0,0,0,0,0
89,,Truffle Fries,4,0,61.02,0,0,100
90,,Ottelia Chardonnay - Regular,4,0,60,0,14.4,76
91,,Tuckerbush Margie,3,0,64.08,0,12.14,81
92,,Two Tonne Riesling - Regular,3,0,48,0,11.9,75
93,,Regular Hail Africa [Dine-in],3,0,69.81,0,0,100
94,,Delivery Fee - Freshwater / Queenscliff,3,0,12,0,0,100
95,,Family Pepperoni,3,0,72.41,0,0,100
96,,Large Mexicana,3,0,66.74,0,0,100
97,,Family Meatlovers,3,0,84.49,1,0,100
98,,BBQ Wings,3,0,45.77,0,0,100
99,,Rocket Man,3,0,54.64,0,0,100
100,,We No Speak Americano,3,0,63.72,0,14.69,77
101,,"Lemon, Lime & Bitters",3,0,13.5,0,0,100
102,,Large Margherita,3,0,63.28,0,0,100
103,,Padrillos Malbec - Regular,3,0,54,0,13.43,75
104,,Glaetzer Anaperenna Shiraz Cab - Regular,3,0,78,0,19,76
105,,Veuve Clicquot Yellow Label - Glass,3,0,75.4,0,45.37,40
106,,Hendrick's Gin,3,0,33.8,0,8.3,75
107,,Fresh Salad D,3,0,36.4,0,0,100
108,,Brownie,3,0,36.4,0,0,100
109,,Family Bubba Gump,3,0,84,1,0,100
110,,Kuku Sauvignon Blanc - Large,3,0,63.72,0,13.24,79
111,,Regular House Special,3,0,48.57,0,0,100
112,,Coke 1.25L,3,0,16.5,0,9.64,42
113,,Status Quo - Schooner,3,0,37.71,0,8.17,78
114,,Add Prawns,3,0,9.06,0,0,100
115,,Archie Rose Signature Gin,3,0,36,0,8.35,77
116,,Large House Special,3,0,71.01,0,0,100
117,,Family Super House Special,3,0,86.48,1,0,100
118,,2 Glasses,3,0,0,0,0,0
119,,Regular Southern Lamb,3,0,57.31,0,0,100
120,,Large Hawaiian,3,0,61.34,0,0,100
121,,Hill People Oat Cream - Pint,3,0,36.38,0,9.1,75
122,,Add Grilled Chicken,3,0,15.09,0,0,100
123,,Regular Vegetarian,2,0,33.6,0,0,100
124,,Old Panther - Schooner,2,0,23,0,5.2,77
125,,Old Panther - Pint,2,0,30.26,0,6.98,77
126,,Deal  - Garlic Bread,2,0,0,0,0,0
127,,Add BBQ Sauce,2,0,2.02,0,0,100
128,,Regular Super Veg,2,0,35,0,0,100
129,,"Large No Chorizo, No Cry",2,0,40,0,0,100
130,,1/2 Pepperoni,2,0,0.79,0,0,100
131,,No Chilli,2,0,0,0,0,0
132,,1/2 Margherita,2,0,0.79,0,0,100
133,,No Pineapple,2,0,0,0,0,0
134,,Chicken Burrito,2,0,52.89,0,0,100
135,,Large BBQ Chicken Pizza,2,0,46.68,0,0,100
136,,Family Vegetarian,2,0,52.44,0,0,100
137,,Add Jalapenos,2,0,2,0,0,100
138,,Family Half Half,2,0,48,0,0,100
139,,Gluten-free Hawaiian,2,0,38.29,0,0,100
140,,Monkey Shoulder Scotch [House],2,0,20,0,0,100
141,,Kuku Sauvignon Blanc - Regular,2,0,26,0,5.3,80
142,,"Family No Chorizo, No Cry",2,0,58,0,0,100
143,,Petits Detours Rosé - Large,2,0,50.85,0,17.04,66
144,,Pepsi Max Glass,2,0,8.07,0,0,100
145,,Crankshaft IPA - Pint,2,0,34,0,7.05,79
146,,No Cheese [dairy-free],2,0,0,0,0,0
147,,Jug of Water,2,0,0,0,0,0
148,,Appleton Rum [House],2,0,22,0,4.72,79
149,,Cauliflower Tacos,2,0,40.68,0,0,100
150,,Regular Super House Special,2,0,35.29,0,0,100
151,,Add Bacon,2,0,4.03,0,0,100
152,,Add Anchovies,2,0,2.02,0,0,100
153,,Crankshaft IPA - Schooner,2,0,20.8,0,5.25,75
154,,Dry,2,0,0,0,0,0
155,,Family House Special,2,0,52,0,0,100
156,,Regular Sanchez [Dine-in],2,0,46.82,0,0,100
157,,Regular New Yorker [Dine-in],2,0,40.68,0,0,100
158,,Tofu San Dumplings,2,0,32.54,0,0,100
159,,Geppetto Pinot Noir - Large Glass,2,0,48.82,0,11.07,77
160,,Seadrift Coast Non-alc G&T,2,0,26.22,0,5.3,80
161,,Extra Blue Cheese Dip,2,0,2.04,0,0,100
162,,Kids Nuggets & Chips,2,0,26,0,0,100
163,,Virgin Margy,2,0,24.4,0,0,100
164,,Send Kids Food With Mains,2,0,0,0,0,0
165,,Ravensworth Skins Gris - Regular,2,0,34,0,8.73,74
166,,Spaghetti Bolognese D,2,0,22.19,0,0,100
167,,Soda [mixer],2,0,0,0,0,0
168,,Add Grilled Fish,2,0,10,0,0,100
169,,Tuk Tuk Salad,2,0,44,0,0,100
170,,Less Cheese,2,0,0,0,0,0
171,,Side Spicy Salsa,2,0,2.04,0,0,100
172,,$20 Veuve Clicquot Glass,2,0,40,0,30.25,24
173,,Deal  - BBQ Wings,2,0,20,0,0,100
174,,San Pellegrino 500ml,2,0,12.2,0,5.91,52
175,,Tuk Tuk Salad D,2,0,38,0,0,100
176,,Gluten-free Meatlovers,2,0,41.34,0,0,100
177,,Large Tandoori Chicken,2,0,47,0,0,100
178,,Add Chicken,2,0,4.03,0,0,100
179,,Jalapeño Edamame,2,0,24.41,0,0,100
180,,No Mayo,2,0,0,0,0,0
181,,Family The Deli,2,0,56.48,0,0,100
182,,Gluten-free [Corn Tortillas],2,0,0,0,0,0
183,,Brookie's Byron Dry Gin Tonica,2,0,40,0,10.97,73
184,,Lemonade Glass,2,0,8.14,0,0,100
185,,Totem Totin',2,0,44.74,0,7.79,83
186,,Lime,2,0,0,0,0,0
187,,Chicken Schnitty D,2,0,45,0,0,100
188,,Version Two Sparkling - Regular,2,0,18.31,0,3.43,81
189,,Regular Paddock,2,0,34.74,0,0,100
190,,Family BBQ Chicken Pizza,2,0,58.13,0,0,100
191,,Chicken Shindig Burger,2,0,52.44,0,0,100
192,,Add Parmesan,2,0,0,0,0,0
193,,Large Half Half,2,0,30.08,0,0,100
194,,Family Cosmopolitan,2,0,56,0,0,100
195,,No Olives,2,0,0,0,0,0
196,,Ottelia Cab Sav - Bottle,2,0,131.11,1,39.6,70
197,,Large Vegetarian,2,0,44.4,0,0,100
198,,Sailor Jerry [House],2,0,20,0,3.83,81
199,,No Caramelised Onion,1,0,0,0,0,0
200,,Bry Ol San Pell,1,0,0.05,0,0,100
201,,Sibiliana Nero D'Avola - Regular,1,0,16.27,0,3.87,76
202,,Stow Soda - Grapefruit,1,0,8.14,0,0,100
203,,Side Sour Cream,1,0,1.02,0,0,100
204,,Fish Burrito,1,0,26.44,0,0,100
205,,Large Prawn Hub,1,0,23,0,0,100
206,,No Ham,1,0,0,0,0,0
207,,1/2 House Special,1,0,1.5,0,0,100
208,,Family  Vegetarian,1,0,20,0,0,100
209,,Villa Fresco Sangiovese - Bottle,1,0,49,0,12.06,75
210,,No Cabanossi,1,0,0,0,0,0
211,,Large Roma Special,1,0,22.38,0,0,100
212,,Jalapeno Edamame D,1,0,13,0,0,100
213,,Bloody Mary,1,0,22,0,3.01,86
214,,Regular BBQ Chicken Pizza [Dine-in],1,0,20.34,0,0,100
215,,Corn Star,1,0,16.28,0,0,100
216,,Family  Margherita,1,0,20,0,0,100
217,,Jala Marg Jar,1,0,29,0,8.9,69
218,,"Regular No Chorizo, No Cry",1,0,20,0,0,100
219,,Add Rocket,1,0,1.02,0,0,100
220,,Regular Prawn Hub,1,0,17,0,0,100
221,,Add Fried Cauliflower,1,0,4,0,0,100
222,,Vinada Sparkling Rose,1,0,11.19,0,3.11,72
223,,No Cherry Tomatoes,1,0,0,0,0,0
224,,Regular Truffalo Soldier [Dine-in],1,0,22,0,0,100
225,,Tito's Handmade Vodka,1,0,12.21,0,2.65,78
226,,Brewed & Banoffee'd,1,0,22.37,0,3.63,84
227,,Family Sanchez,1,0,31,0,0,100
228,,Puerto Sunset,1,0,21.36,0,5.25,75
229,,Kids Nuggets D,1,0,11.2,0,0,100
230,,Regular Sanchez,1,0,20,0,0,100
231,,Fish Tacos D,1,0,18.32,0,0,100
232,,Family Little Italy,1,0,28,0,0,100
233,,Family  Sorrento,1,0,30,0,0,100
234,,Family Mexicana,1,0,26,0,0,100
235,,Add Sliced Tomatoes,1,0,1,0,0,100
236,,No Lamb,1,0,0,0,0,0
237,,1/2 Bubba Gump,1,0,2.5,0,0,100
238,,Regular Roma Special,1,0,18,0,0,100
239,,Make It A Burrito Bowl [gluten-free],1,0,0,0,0,0
240,,Add Minted Yoghurt,1,0,1.02,0,0,100
241,,Regular Hawaiian [Dine-in],1,0,19,0,0,100
242,,No Basil,1,0,0,0,0,0
243,,Trade Winds,1,0,12.2,0,0,100
244,,Fever-Tree Light Tonic [mixer],1,0,1.02,0,0,100
245,,Swap Fries for Sweet Potato Fries,1,0,2.03,0,0,100
246,,Regular Uber Margherita,1,0,14.24,0,0,100
247,,Staff Pizza $5,1,0,5,0,0,100
248,,Large The Deli Pizza,1,0,22.37,0,0,100
249,,Pepsi Glass,1,0,4,0,0,100
250,,Wolf Lane Navy Gin Tonica,1,0,23.41,0,6.73,71
251,,No Mushroom,1,0,0,0,0,0
252,,1/2 Paddock,1,0,2.5,0,0,100
253,,Gluten-free Tandoori Chicken,1,0,20,0,0,100
254,,Chicken Burrito D,1,0,23.39,0,0,100
255,,Add Onion,1,0,0,0,0,0
256,,Send Kids Food ASAP,1,0,0,0,0,0
257,,Regular Tandoori Chicken,1,0,19.31,0,0,100
258,,Add Pesto,1,0,1,0,0,100
259,,Regular BBQ Chicken Pizza,1,0,17,0,0,100
260,,Kids Margherita Pizza,1,0,13.23,0,0,100
261,,Cranberry Juice Glass,1,0,4.07,0,0,100
262,,Family  Super House,1,0,20,0,0,100
263,,3 Glasses,1,0,0,0,0,0
264,,Brownie D,1,0,8,0,0,100
265,,Mother's Milk Shiraz - Bottle,1,0,60,0,15.5,74
266,,No Chips,1,0,0,0,0,0
267,,Fettuccine Boscaiola,1,0,11,0,0,100
268,,1/2 Hawaiian,1,0,0.5,0,0,100
269,,No Tomato,1,0,0,0,0,0
270,,De La Grosse Beaujolais - Large,1,0,24.41,0,5.99,75
271,,Chipotle Mayo Dipping Sauce,1,0,1.02,0,0,100
272,,No Jalapeños,1,0,0,0,0,0
273,,Daiquiri,1,0,19.33,0,4.14,79
274,,Fresh is Best Summer Lager - Pint,1,0,8,0,2.12,74
275,,Extra Taco,1,0,7.12,0,0,100
276,,Large Cosmopolitan,1,0,25,0,0,100
277,,Add Spanish Onion,1,0,1,0,0,100
278,,No Capsicum,1,0,0,0,0,0
279,,Rocket Man D,1,0,13,0,0,100
280,,Gluten-free Cosmopolitan,1,0,20,0,0,100
281,,Year Wines 'Zagara' Orange - Regular,1,0,15.26,0,3.77,75
282,,Family Southern Lamb,1,0,28.48,0,0,100
283,,Tofu Dumplings D,1,0,14.88,0,0,100
284,,Regular Truffalo Soldier,1,0,18.32,0,0,100
285,,Two Bays Pale Ale Can,1,0,14,0,5.39,62
286,,Oceanside,1,0,19.32,0,5,74
287,,Large Bubba Gump,1,0,23,0,0,100
288,,Sea Foam Pet Nat - Regular,1,0,15,0,3.63,76
289,,Ottelia Chardonnay - Bottle,1,0,60.01,0,18,70
290,,Fever-Tree Mediterannean  [mixer],1,0,1.02,0,0,100
291,,Add Ham,1,0,1.04,0,0,100
292,,Large Garlic Cheese Pizza,1,0,12.2,0,0,100
293,,Large Uber Margherita,1,0,19.32,0,0,100
294,,Manhattan - Dry,1,0,19.33,0,4.4,77
295,,VB Can D,1,0,6,0,2.19,64
296,,Extra Corn Chips,1,0,3.05,0,0,100
297,,Gluten-free The Deli,1,0,20,0,0,100
298,,Gluten-free Bubba Gump,1,0,21,0,0,100
299,,Year Wines 'Zagara' Orange - Large,1,0,25.43,0,6.28,75
300,,Large Sanchez,1,0,22,0,0,100
301,,Apple Juice Glass,1,0,4,0,0,100
302,,Delivery Fee - Curl Curl / Manly / Dee Why,1,0,5.5,0,0,100
303,,Extra Mozzarella,1,0,2,0,0,100
304,,Old Fashioned,1,0,20,0,4.8,76
305,,Large Sorrento,1,0,22.37,0,0,100
306,,Vegan Cheese [Pizza],1,0,3.05,0,0,100
307,,Fries D,1,0,13,0,0,100
308,,Chicken Burger D,1,0,23,0,0,100
309,,Gluten-free Margherita,1,0,20,0,0,100
310,,Truffle Fries D,1,0,15,0,0,100
311,,Limoncello Spritz,1,0,19,0,5.29,72
312,,Add Artichoke Heart,1,0,1.02,0,0,100
313,,Coke Zero Can,1,0,4,0,1.71,57
314,,Add Chilli,1,0,0.51,0,0,100
315,,Hendricks Gin Tonica,1,0,20.34,0,5.31,74
316,,4 Glasses,1,0,0,0,0,0
317,,Add Capsicum,1,0,1,0,0,100
318,,Unico Zelo Terra Cotta - Regular,1,0,16,0,3.94,75
319,,Das Juice Pink Pet Nat - Regular,1,0,16,0,2.56,84
320,,Add Sun-dried Tomatoes,1,0,1.02,0,0,100
321,,No Salad,1,0,0,0,0,0
322,,Large Southern Lamb,1,0,22.37,0,0,100
323,,Family  Cosmopolitan,1,0,20,0,0,100
324,,Gluten-free Sanchez,1,0,20,0,0,100
325,,No Cheese (Make It Dairy-Free),1,0,0,0,0,0
326,,Son of a Nun,1,0,10.17,0,0,100
327,,No Pickle,1,0,0,0,0,0
