Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Schooner,25,4,198.71,3,45.35,77
2,,Fancy Pants Parmy - Classic,20,3,491.03,6,0,100
3,,Stow Schnitty,20,3,428.25,6,48.25,89
4,,Kirin - Schooner,16,3,198.29,3,60.96,69
5,,Fresh is Best Lager - Pint,14,2,163,2,34.06,79
6,,Bombay Dry [House],13,2,119,2,27.44,77
7,,Kuku Sauvignon Blanc - Regular,9,2,102.18,1,24.8,76
8,,Side Tomato Sauce,8,1,0,0,0,0
9,,Buffalo Wings,8,1,130.1,2,28.76,78
10,,Pepsi Max Glass,8,1,36.76,0,0,100
11,,Grifter Pale - Schooner,8,1,84.52,1,19.86,77
12,,Heaps Normal Tin,8,1,86.4,1,21.1,76
13,,Lemonade Glass,7,1,32.23,0,0,100
14,,Side Aioli,7,1,3.62,0,0,100
15,,Grifter Pale - Pint,6,1,85.77,1,19.98,77
16,,Sensei Calamari,6,1,104.37,1,0,100
17,,Fish Tacos,6,1,121.97,2,0,100
18,,Garlic Bread,6,1,34.83,0,8.52,76
19,,Swap Fries for Sweet Potato Fries,6,1,12.35,0,0,100
20,,Classic Margarita,6,1,102.46,1,26,75
21,,Holy Guacamole,5,1,81.57,1,0,100
22,,Philter XPA - Pint,5,1,51,1,15.31,70
23,,Send Kids Food ASAP,5,1,0,0,0,0
24,,Trentham Estate Rosé - Regular,5,1,56.19,1,10.55,81
25,,Stone & Wood - Schooner,5,1,65.43,1,16.17,75
26,,Brownie D,4,1,0,0,0,0
27,,Fries D,4,1,50,1,0,100
28,,Version Two Pinot Grigio - Regular,4,1,43,1,6.85,84
29,,Limoncello,4,1,0,0,8.53,0
30,,Aperol Spritz,4,1,40,1,13.67,66
31,,BBQ Wings D,4,1,64,1,12.56,80
32,,Version Two Sparkling - Regular,4,1,38,0,6.75,82
33,,Geppetto Pinot Noir - Regular,4,1,60,1,13.08,78
34,,Large Margherita,4,1,89,1,8.65,90
35,,Side Blue Cheese Dip,4,1,4.12,0,0,100
36,,Ottelia Chardonnay - Regular,4,1,64,1,14.24,78
37,,Side Gravy,4,1,6.1,0,0,100
38,,"Lemon, Lime & Bitters",4,1,20.33,0,0,100
39,,Chicken Leek Pie,3,1,84.94,1,0,100
40,,Sibiliana Nero D'Avola - Regular,3,1,54,1,9.8,82
41,,Swap Gravy for Aioli,3,1,0,0,0,0
42,,Dirty,3,1,0,0,0,0
43,,Monkey Shoulder Scotch [House],3,1,29,0,0,100
44,,Gin Martini,3,1,58,1,11.66,80
45,,Espresso Martini,3,1,48.65,1,8.72,82
46,,.BBQ Wings.,3,1,0,0,9.42,0
47,,Delivery Fee [Me&U],3,1,12.36,0,0,100
48,,Regular El Patron [Dine-in],3,1,77.45,1,11.07,86
49,,4 Glasses,3,1,0,0,0,0
50,,Crankshaft IPA - Pint,3,1,52.5,1,12.87,75
