Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Schooner,25,4,224.32,3,45.6,80
2,,Classic Margarita,23,4,345.91,5,85.25,75
3,,Fresh is Best Lager - Pint,22,4,247.14,3,53.82,78
4,,Stone & Wood - Pint,22,4,379.06,5,96.64,75
5,,Villa Fresco Sangiovese - Regular,17,3,180.01,2,36.66,80
6,,Version Two Pinot Grigio - Regular,16,3,168.43,2,26.8,84
7,,Fancy Pants Parmy - Classic,12,2,345.15,5,97.27,72
8,,Side Aioli,12,2,6.14,0,0,100
9,,Negroni,12,2,181.47,2,44.92,75
10,,Grifter Pale - Pint,11,2,153.98,2,36.92,76
11,,Side Tomato Sauce,10,2,0,0,0,0
12,,Stone & Wood - Schooner,9,2,117.86,2,29.48,75
13,,American Standard Burger,8,1,213.18,3,46.75,78
14,,Side BBQ Sauce,8,1,0,0,0,0
15,,BBQ Wings,8,1,122.97,2,25.13,80
16,,Heaps Normal Tin,7,1,75.23,1,18.32,76
17,,Fish Tacos,7,1,143.95,2,15.29,89
18,,On The Rocks,7,1,0,0,0,0
19,,Aperol Spritz,7,1,105.96,1,25.74,76
20,,Jalapeño Marg,7,1,121.81,2,4.72,96
21,,Holy Guacamole,6,1,92.23,1,22.03,76
22,,Buffalo Wings,6,1,98.64,1,23.41,76
23,,Beef Burrito,6,1,173.5,2,40.63,77
24,,Mulled Wine,6,1,90.49,1,12.19,87
25,,Rosemary Salted Fries,6,1,73.17,1,11.13,85
26,,Garlic Bread,5,1,31,0,7.1,77
27,,Sweet Potato Fries,5,1,66.71,1,12.64,81
28,,Grifter Pale - Schooner,5,1,44.37,1,12.51,72
29,,Fresh is Best Summer Lager - Schooner,5,1,40.8,1,7.81,81
30,,Lychee Martini,5,1,73.89,1,17.01,77
31,,Fresh Lime Soda,5,1,17.86,0,0,100
32,,Philter XPA - Schooner,5,1,46.38,1,11.46,75
33,,Stow Schnitty,5,1,133.42,2,26.63,80
34,,Caffé Crema,5,1,52.12,1,12.05,77
35,,Status Quo - Pint,5,1,89.8,1,20.82,77
36,,Petits Detours Rosé - Regular,5,1,81.05,1,17.56,78
37,,Corona,5,1,52.84,1,13.77,74
38,,Ottelia Chardonnay - Regular,5,1,81.05,1,17.29,79
39,,Make It A Burrito Bowl [gluten-free],4,1,0,0,0,0
40,,Chicken Burrito,4,1,86.78,1,27.19,69
41,,Crankshaft IPA - Pint,4,1,70,1,15.65,78
42,,Coconut Margarita,4,1,68.55,1,15.12,78
43,,Mother's Milk Shiraz - Regular,4,1,42,1,12.87,69
44,,Large Pepperoni,3,1,84,1,13.69,84
45,,Villa Fresco Sangiovese - Large,3,1,58.24,1,10.78,81
46,,Swap Fries for Sweet Potato Fries,3,1,6.14,0,0,100
47,,Pepsi Max Glass,3,1,13.8,0,0,100
48,,Corn Star,3,1,49.08,1,7.65,84
49,,Bombay Dry [House],3,1,33.36,0,6.13,82
50,,Kuku Sauvignon Blanc - Regular,3,1,42,1,8.03,81
51,,Brownie D,3,1,0,0,5.84,0
52,,Regular Little Italy [Dine-in],3,1,76.64,1,14.41,81
53,,Regular Super House Special,3,1,68,1,15.85,77
54,,Geppetto Pinot Noir - Regular,3,1,45.98,1,9.81,79
55,,Tuk Tuk Salad,3,1,45.45,1,16.14,64
56,,Side Blue Cheese Dip,3,1,3.06,0,0,100
57,,"Grifter - ""Omen"" Nitro Stout - Schooner",3,1,36,0,8.71,76
58,,White Light Pure Vodka [House],3,1,31.9,0,4.56,86
59,,Chicken Shindig Burger,3,1,80.58,1,14.3,82
60,,Philter Red - Pint,3,1,45,1,9.93,78
61,,Philter Red - Schooner,3,1,33.36,0,7.41,78
62,,Kirin - Schooner,3,1,42,1,11.27,73
63,,Bang Bang Cauli,3,1,49.6,1,8.28,83
64,,Glass of Ice on the Side,2,0,0,0,0,0
65,,No Mayo,2,0,0,0,0,0
66,,No Sugar,2,0,0,0,0,0
67,,Temple Parmy.,2,0,57.84,1,10.89,81
68,,Whisky Sour,2,0,42,1,9.11,78
69,,Large Super House Special,2,0,60,1,14.76,75
70,,Side Gravy,2,0,3.1,0,0.67,78
71,,Bad Bitch Martini,2,0,34.56,0,8.32,76
72,,"Regular No Chorizo, No Cry [Dine-in]",2,0,51.64,1,5.82,89
73,,Coke Can,2,0,8,0,3.36,58
74,,Trentham Estate Rosé - Regular,2,0,19,0,4.11,78
75,,Jalapeños on Side,2,0,2.06,0,0,100
76,,Coke Zero Can,2,0,8,0,3.36,58
77,,Lemonade Glass,2,0,9.15,0,0,100
78,,Ottelia Cab Sav - Regular,2,0,34,0,6.66,80
79,,Lemon,2,0,0,0,0,0
80,,Geppetto Pinot Noir - Large Glass,2,0,49.57,1,10.9,78
81,,Extra Corn Chips,2,0,2.06,0,0,100
82,,Gluten-free Base,2,0,10.34,0,8.2,21
83,,Kraken Rum,2,0,28.46,0,4.24,85
84,,Add Olives,2,0,3,0,0,100
85,,Fresh is Best Summer Lager - Pint,2,0,24.81,0,4.19,83
86,,Swap Gravy for Aioli,2,0,0,0,0,0
87,,Regular Pepperoni,2,0,38,1,4.26,89
88,,Kirin - Pint,2,0,37,0,10.08,73
89,,Sensei Calamari,2,0,37.18,0,4.61,88
90,,Status Quo - Schooner,2,0,27.44,0,6.21,77
91,,Espresso Martini,2,0,30,0,6.38,79
92,,Eggplant Schnitty,1,0,25.86,0,4.27,84
93,,No Onion,1,0,0,0,0,0
94,,Add Pulled Beef Brisket,1,0,5.16,0,0,100
95,,Archie Rose Signature Gin,1,0,13,0,2.64,80
96,,BBQ Wings D,1,0,16,0,3.14,80
97,,Large Hawaiian,1,0,28,0,3.26,88
98,,Pepsi Max [mixer],1,0,0,0,0,0
99,,Dark & Stormy,1,0,15.49,0,3.67,76
100,,Large Uber Margherita,1,0,27,0,4.46,83
101,,Send Kids Food With Mains,1,0,0,0,0,0
102,,Daiquiri,1,0,21.69,0,4.92,77
103,,2x Aioli,1,0,1.03,0,0,100
104,,Vegetarian.,1,0,0,0,0,0
105,,Btl A. Rodda Tempranillo D,1,0,21.6,0,27.86,-29
106,,Cauliflower Tacos,1,0,20.65,0,0,100
107,,Kids Spag Bol,1,0,13.44,0,0,100
108,,Extra Mozzarella,1,0,2.5,0,0,100
109,,Two Bays GF Pale Can D,1,0,0,0,5.41,0
110,,Pink Lemonade Glass,1,0,4.5,0,0.14,97
111,,Unico Zelo Terra Cotta - Large,1,0,28.92,0,7.3,75
112,,No Salad,1,0,0,0,0,0
113,,No Garnish,1,0,0,0,0,0
114,,Under the Bridge Pizza,1,0,24.78,0,4.26,83
115,,Add Pepperoni,1,0,3,0,0,100
116,,Boulevardier,1,0,21,0,3.46,84
117,,Add Chilli,1,0,1,0,0,100
118,,Margherita.,1,0,0,0,0,0
119,,No Slaw,1,0,0,0,0,0
120,,Two Bays Pale Ale Can,1,0,14.46,0,5.41,63
121,,Large Sanchez,1,0,31,0,5.49,82
122,,Trutta Streamside Shiraz [Chilled]- Large,1,0,27.89,0,6.23,78
123,,Unico Zelo Terra Cotta - Regular,1,0,19.63,0,4.38,78
124,,No Tomato,1,0,0,0,0,0
125,,Bundaberg Ginger Beer,1,0,5,0,0.9,82
126,,Add Bacon,1,0,4.13,0,0,100
127,,No Salt,1,0,0,0,0,0
128,,Fancy Pants Parmy - Mexicali,1,0,35.17,0,0,100
129,,No Burger Sauce,1,0,0,0,0,0
130,,❄️Frozen❄️,1,0,0,0,0,0
131,,Add Anchovies,1,0,2,0,0,100
132,,Large Little Italy,1,0,31,0,8.58,72
