Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,29,6,409.6,7,105.87,74
2,,Aioli Dipping Sauce,15,3,0,0,0,0
3,,Philter XPA - Schooner,14.7,3,143.85,2,33.66,77
4,,Mulled Wine,11,2,151.68,2,21.71,86
5,,Espresso Martini,10,2,141.2,2,31.84,77
6,,Villa Fresco Sangiovese - Regular,9,2,83.44,1,20.81,75
7,,Queso Dip,9,2,9,0,0,100
8,,Grifter Pale - Pint,9,2,121,2,29.51,76
9,,$1.50/pp Cakeage,8,2,12,0,0,100
10,,Rooster Rojo Blanco Tequila [House],8,2,80.17,1,17.13,79
11,,Stone & Wood - Pint,8,2,117,2,31.22,73
12,,Trentham Estate Rosé - Regular,8,2,86,1,15.57,82
13,,Negroni,8,2,112.98,2,29.13,74
14,,Garlic Bread,7,1,35,1,0,100
15,,Grifter Pale - Schooner,7,1,71.76,1,17.11,76
16,,Chicken Burrito D,6,1,136.48,2,0,100
17,,Fancy Pants Parmy,6,1,176.99,3,0,100
18,,Petits Detours Rosé - Regular,6,1,96.27,2,30.08,69
19,,White Light Pure Vodka [House],6,1,56.34,1,9.02,84
20,,Sweet Potato Fries,5,1,60.48,1,0,100
21,,Fish Burrito,5,1,131.78,2,0,100
22,,Fresh is Best Summer Lager - Schooner,5,1,41,1,7.56,82
23,,Buffalo Wings,5,1,81.11,1,0,100
24,,United States of Dumplings,5,1,81.09,1,0,100
25,,No Salt,5,1,0,0,0,0
26,,Rosemary Salted Fries,5,1,60.82,1,0,100
27,,Stone & Wood - Schooner,5,1,57.5,1,14.55,75
28,,Lychee Martini,4,1,56.24,1,14.29,75
29,,BBQ Wings D,4,1,53,1,0,100
30,,Delivery Fee - Freshwater / Queenscliff,4,1,16,0,0,100
31,,On The Rocks,4,1,0,0,0,0
32,,Jalapeño Marg,4,1,85.44,1,14.63,83
33,,Version Two Pinot Grigio - Regular,4,1,48.4,1,7.07,85
34,,Mother's Milk Shiraz - Regular,4,1,60.26,1,12.48,79
35,,Monkey Shoulder Scotch [House],4,1,40,1,0,100
36,,American Standard Burger,3,1,78.44,1,0,100
37,,Delivery Fee [Me&U],3,1,12.19,0,0,100
38,,Regular Little Italy [Dine-in],3,1,66.37,1,0,100
39,,Chicken Burrito,3,1,79.34,1,0,100
40,,Sprite Can,3,1,12,0,4.87,59
41,,Sensei Calamari,3,1,54.31,1,0,100
42,,Fries D,3,1,35.19,1,0,100
43,,Cauliflower Burrito,3,1,79.32,1,0,100
44,,Chipotle Mayo Dipping Sauce,3,1,3.02,0,0,100
45,,Bang Bang Cauli,3,1,48.54,1,0,100
46,,Hot Choc - 2min microwave,3,1,39,1,0,100
47,,Philter Red - Schooner,3,1,30.8,0,8.77,72
48,,Stow Schnitty,3,1,78.49,1,0,100
49,,Regular Little Italy,3,1,58.64,1,0,100
50,,Soda [mixer],3,1,0,0,0,0
51,,Fresh is Best Lager - Pint,3,1,36,1,7.03,80
52,,White Lies Negroni,3,1,66.37,1,13.66,79
53,,Fish Tacos,3,1,60.7,1,0,100
54,,Hill People Oat Cream - Schooner,3,1,42.48,1,11.75,72
55,,Fresh is Best Lager - Schooner,3,1,27.15,0,5.24,81
56,,Regular Margherita,3,1,48,1,0,100
57,,Add Pineapple,2,0,2.02,0,0,100
58,,Lime,2,0,0,0,0,0
59,,Side Guac,2,0,2.04,0,0,100
60,,Tomato Dipping Sauce,2,0,0,0,0,0
61,,Grifter Omen Stout Tin,2,0,26.46,0,6.38,76
62,,Casa Gheller Prosecco - Glass,2,0,32.55,1,6.93,79
63,,No Pineapple,2,0,0,0,0,0
64,,Big Sur IPA - Schooner,2,0,28,0,5.97,79
65,,Buffalo Wings D,2,0,29,0,0,100
66,,Large Meatlovers,2,0,35.2,1,0,100
67,,"Lemon, Lime & Bitters",2,0,9,0,0,100
68,,Family Margherita,2,0,50,1,0,100
69,,Geppetto Pinot Noir - Regular,2,0,30,0,6.88,77
70,,Large Super House Special,2,0,47,1,0,100
71,,Corn Star,2,0,32.54,1,0,100
72,,Regular Uber Margherita,2,0,28.47,0,0,100
73,,Add Onion,2,0,0,0,0,0
74,,Send Kids Food ASAP,2,0,0,0,0,0
75,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
76,,Kirin - Schooner,2,0,23.2,0,4.88,79
77,,Family  Pepperoni,2,0,49,1,0,100
78,,Deal  - BBQ Wings,2,0,20,0,0,100
79,,Kuku Sauvignon Blanc - Regular,2,0,26,0,5.83,78
