Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,65,5,1048.73,7,238.6,77
2,,$2 BBQ Wing,58,5,58.46,0,0,100
3,,Fresh is Best Lager - Schooner,45.7,4,339.76,2,81.42,76
4,,Grifter Pale - Schooner,28,2,263.1,2,68.33,74
5,,Philter XPA - Schooner,27,2,258.52,2,60.27,77
6,,Stone & Wood - Schooner,26,2,299.61,2,75.84,75
7,,Aioli Dipping Sauce,23,2,4.05,0,0,100
8,,Aperol Spritz,22,2,297.32,2,74.22,75
9,,Fresh is Best Lager - Pint,19,2,193.97,1,45.4,77
10,,Grifter Pale - Pint,19,2,221.82,1,62.19,72
11,,Garlic Bread,17,1,85.42,1,0,100
12,,Jalapeño Marg,17,1,355.98,2,62.53,82
13,,White Light Pure Vodka [House],16,1,154.17,1,23.36,85
14,,Espresso Martini,16,1,249.04,2,49.87,80
15,,Lychee Martini,15,1,233.36,2,53.6,77
16,,Philter XPA - Pint,14,1,130.28,1,41.91,68
17,,Tomato Dipping Sauce,12,1,0.5,0,0,100
18,,Rosemary Salted Fries,11,1,134.04,1,0,100
19,,No Dipping Sauce,11,1,0,0,0,0
20,,American Standard Burger,11,1,162.53,1,0,100
21,,Version Two Pinot Grigio - Regular,11,1,127.27,1,18.26,86
22,,Stone & Wood - Pint,11,1,166.02,1,43.03,74
23,,Staff Dinner $5,10,1,50,0,0,100
24,,Kuku Sauvignon Blanc - Regular,10,1,127.4,1,26.82,79
25,,Buffalo Wings,10,1,162.18,1,0,100
26,,On The Rocks,9,1,0,0,0,0
27,,Beetle Juice,9,1,169.44,1,44.84,74
28,,Bombay Dry [House],9,1,90,1,17.04,81
29,,Truffle Fries,8,1,121.3,1,0,100
30,,"Lemon, Lime & Bitters",8,1,36.46,0,0,100
31,,Regular Little Italy [Dine-in],8,1,175.68,1,0,100
32,,Negroni,8,1,105.22,1,29.16,72
33,,Fancy Pants Parmy,8,1,234.12,2,0,100
34,,Regular Hawaiian,7,1,105.2,1,0,100
35,,Holy Guacamole,7,1,113.37,1,0,100
36,,Trutta Streamside Shiraz [Chilled] - Regular,7,1,106.54,1,28.32,73
37,,Hill People Oat Cream - Schooner,7,1,98,1,23.32,76
38,,Delivery Fee [Me&U],7,1,28.51,0,0,100
39,,Delivery Fee - Freshwater / Queenscliff,7,1,28,0,0,100
40,,Fresh is Best Summer Lager - Schooner,7,1,52.11,0,10.87,79
41,,Fish Burrito,6,0,158.2,1,0,100
42,,BBQ Wings D,6,0,78.66,1,0,100
43,,Chicken Shindig Burger,6,0,90.53,1,0,100
44,,Fresh Lime Soda,6,0,18.1,0,0,100
45,,Regular Margherita,6,0,90.44,1,0,100
46,,Heaps Normal Tin,6,0,61.08,0,15.26,75
47,,Petits Detours Rosé - Regular,6,0,96,1,32.05,67
48,,Stow Spritz,6,0,89.81,1,14.67,84
49,,Tuk Tuk Salad,6,0,111.15,1,0,100
50,,San Pellegrino 500ml,6,0,36.52,0,12.85,65
51,,Family Half Half,6,0,144,1,0,100
52,,Status Quo - Pint,5,0,80,1,18.26,77
53,,Sensei Calamari,5,0,91.26,1,0,100
54,,Year Wines 'Zagara' Orange - Regular,5,0,76.03,1,18.82,75
55,,No Salt,5,0,0,0,0,0
56,,Crankshaft IPA - Schooner,5,0,65.44,0,13.13,80
57,,Large Hawaiian,5,0,103.64,1,0,100
58,,Cheesy Garlic Bread,5,0,30.3,0,0,100
