Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Unlimited Dumplings,49,27,1165.61,40,0,100
2,,Pepsi Max Glass,9,5,40.05,1,0,100
3,,Stone & Wood - Schooner,8,4,100.41,3,25.12,75
4,,Fresh is Best Summer Lager - Schooner,6.7,4,50.35,2,10.33,79
5,,Grifter Pale - Schooner,5,3,58.27,2,12.41,79
6,,Grifter Pale - Pint,5,3,63.49,2,16.65,74
7,,Peroni,4,2,40.25,1,9.3,77
8,,Kirin - Schooner,4,2,50,2,13.3,73
9,,Kirin - Pint,4,2,63.24,2,17.84,72
10,,Little Dragon - Schooner,4,2,54,2,13.78,74
11,,Trutta Streamside Shiraz [Chilled] - Regular,4,2,74.39,3,16.44,78
12,,Aperol Spritz,3,2,42,1,10.53,75
13,,Lemon Meringue Martini,3,2,69.79,2,10.41,85
14,,Corona,3,2,31.5,1,7.64,76
15,,Jalapeño Marg,3,2,58,2,2.22,96
16,,Geppetto Pinot Noir - Regular,3,2,45,2,10.54,77
17,,San Pellegrino 500ml,2,1,18,1,4.55,75
18,,Popcorn Cauliflower,2,1,24.79,1,0,100
19,,Stone & Wood - Pint,2,1,33,1,8.42,74
20,,Hugo Spritz,2,1,38.22,1,2.67,93
21,,1 Glass,2,1,0,0,0,0
22,,Amarretto Sour,2,1,42,1,7.13,83
23,,Outback Prawn Toast,2,1,28.46,1,0,100
24,,Fresh is Best Lager - Pint,2,1,21.5,1,4.8,78
25,,Appleton Rum [House],2,1,22,1,4.51,80
26,,Petits Detours Rosé - Regular,2,1,32.52,1,7.07,78
27,,Philter XPA - Pint,2,1,18.6,1,6.37,66
28,,Fresh is Best Lager - Schooner,2,1,19,1,3.58,81
29,,BBQ Pork Buns,2,1,28.92,1,0,100
30,,Villa Fresco Sangiovese - Regular,2,1,14,0,4.82,66
31,,Duck Spring Rolls,2,1,26.43,1,0,100
32,,Fresh is Best Summer Lager - Pint,1.5,1,14.4,0,3.1,78
33,,Trentham Estate Rosé - Regular,1,1,12.39,0,2.11,83
34,,Status Quo - Schooner,1,1,13.5,0,3.03,78
35,,Year Wines 'Zagara' Orange - Regular,1,1,15.49,1,3.87,75
36,,Version Two Pinot Grigio - Regular,1,1,12,0,1.72,86
37,,Pink Lemonade Glass,1,1,4.5,0,0.13,97
38,,Vegetarian Option,1,1,0,0,0,0
39,,Crankshaft IPA - Schooner,1,1,13.5,0,2.63,81
40,,Petits Detours Rosé Mediterranee - Bottle,1,1,64,2,16.5,74
41,,Fried Rice,1,1,22,1,0,100
42,,Coconut Margarita,1,1,22.76,1,0.7,97
43,,Dumplings - Veg Gyoza,1,1,12.39,0,0,100
44,,Old Fashioned,1,1,21.73,1,4.76,78
45,,Padrillos Malbec - Regular,1,1,18,1,4.07,77
46,,Mother's Milk Shiraz - Regular,1,1,15,1,3.22,79
47,,Pepsi Glass,1,1,4.5,0,0,100
48,,Bombay Dry [House],1,1,11,0,2.09,81
49,,Gluten-free,1,1,0,0,0,0
50,,Dumplings - Prawn Har Gow [GF],1,1,14.46,0,0,100
51,,Sticky Chicken Wings,1,1,13,0,0,100
52,,Katsu Curry,1,1,26,1,0,100
53,,Crankshaft IPA - Pint,1,1,17.5,1,3.52,80
54,,Lemonade Glass,1,1,4.65,0,0,100
55,,"Lemon, Lime & Bitters",1,1,5,0,0,100
56,,Scout Pinot Gris - Regular,1,1,19.64,1,4.07,79
57,,Glass of Ice on the Side,1,1,0,0,0,0
58,,Casa Gheller Prosecco - Glass,1,1,16.52,1,3.5,79
59,,Scorched As,1,1,16,1,3.33,79
60,,Mie Goreng,1,1,22.72,1,0,100
61,,Beetle Juice,1,1,21,1,3.66,83
62,,Manhattan - Sweet,1,1,21.73,1,4.45,80
63,,Lychee Martini,1,1,20,1,3.66,82
64,,Bad Bitch Martini,1,1,21,1,3.17,85
65,,White Light Pure Vodka [House],1,1,11,0,1.5,86
66,,Chicken,1,1,4,0,0,100
