Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,$2 BBQ Wing,84,6,128.17,1,0,100
2,,Kirin - Schooner,60,4,728.34,4,160.09,78
3,,Fresh is Best Lager - Pint,51,4,547.65,3,119.51,78
4,,Aioli Dipping Sauce,41,3,3.1,0,0,100
5,,Classic Margarita,37,3,652.8,4,137.41,79
6,,American Standard Burger,35,3,648.02,4,2.36,100
7,,Fresh is Best Summer Lager - Schooner,33.7,2,270.55,2,50.92,81
8,,Aperol Spritz,29,2,503.8,3,103.33,79
9,,Kirin - Pint,29,2,464.44,3,103.77,78
10,,Jalapeño Marg,20,1,394.49,2,74.43,81
11,,On The Rocks,20,1,0,0,0,0
12,,Scorched As,18,1,367.75,2,58.93,84
13,,Tomato Dipping Sauce,18,1,1.02,0,0,100
14,,Pepsi Max Glass,16,1,72.6,0,0,100
15,,Stone & Wood - Schooner,15,1,182.36,1,43.65,76
16,,Stone & Wood - Pint,15,1,241.56,1,58.55,76
17,,Rosemary Salted Fries,15,1,183.55,1,0,100
18,,Monkey Shoulder Scotch [House],14,1,156.52,1,0,100
19,,Kuku Sauvignon Blanc - Regular,14,1,177,1,40.81,77
20,,Grifter Pale - Pint,13,1,161.77,1,43.28,73
21,,Grifter Pale - Schooner,12,1,99.26,1,29.79,70
22,,Fresh is Best Lager - Schooner,12,1,91.5,1,20.97,77
23,,Philter XPA - Pint,12,1,157.5,1,38.25,76
24,,Espresso Martini,12,1,215.57,1,37.5,83
25,,Frozen Marg,12,1,216.91,1,39.29,82
26,,Soda [mixer],11,1,0,0,0,0
27,,Sensei Calamari,11,1,203.33,1,0,100
28,,Philter XPA - Schooner,11,1,106.47,1,26.14,75
29,,White Light Pure Vodka [House],11,1,114.42,1,16.55,86
30,,Large Pepperoni,10,1,224.65,1,37.46,83
31,,Rooster Rojo Blanco Tequila [House],10,1,86,1,21.84,75
32,,Baileys Irish Cream,10,1,110,1,16.39,85
33,,Holy Guacamole,10,1,165.28,1,0,100
34,,BBQ Dipping Sauce,9,1,1.04,0,0,100
35,,Fish Tacos,9,1,183.92,1,0,100
36,,Fresh is Best Summer Lager - Pint,9,1,105.39,1,18.24,83
37,,Lime,9,1,0,0,0,0
38,,"Lemon, Lime & Bitters",9,1,45.82,0,0,100
39,,Garlic Bread,9,1,48.5,0,12.78,74
40,,Trentham Estate Rosé - Regular,8,1,82.2,0,16.88,79
41,,Bad Bitch Martini,8,1,165.6,1,25.59,85
42,,Chicken Burrito,8,1,227.67,1,0,100
43,,Mother's Milk Shiraz - Regular,8,1,120.49,1,25.73,79
44,,Glass of Ice on the Side,7,1,0,0,0,0
45,,Add Anchovies,7,1,7.06,0,0,100
46,,Lemon Meringue Martini,7,1,151.8,1,24.23,84
47,,Large Super House Special,7,1,180.64,1,53.86,70
48,,Regular Little Italy [Dine-in],7,1,179.95,1,35.8,80
49,,Regular Margherita,7,1,114.52,1,9.4,92
50,,Kuku Sauvignon Blanc - Large,7,1,147.68,1,34.01,77
51,,Sweet Potato Fries,7,1,93.97,1,0,100
52,,Fresh Lime Soda,7,1,24.15,0,0,100
53,,Delivery Fee - Freshwater / Queenscliff,6,0,24,0,0,100
54,,Heaps Normal Tin,6,0,64.36,0,15.27,76
55,,Chicken Shindig Burger,6,0,104.32,1,0,100
56,,Beef Burrito,6,0,170.76,1,0,100
57,,Little Dragon - Schooner,6,0,81.89,0,20.67,75
58,,No Dipping Sauce,6,0,0,0,0,0
59,,Regular Hawaiian,6,0,99.51,1,14.57,85
60,,Bombay Dry [House],6,0,62.74,0,12.51,80
61,,Tommy's Margarita,5,0,92.96,1,22.56,76
62,,Regular Super House Special,5,0,109.68,1,25.39,77
63,,Bang Bang Cauli,5,0,82.07,0,0,100
64,,Status Quo - Schooner,5,0,68.39,0,14.97,78
65,,Version Two Sparkling - Regular,5,0,50.4,0,8.53,83
66,,Coconut Margarita,5,0,106.16,1,20.24,81
67,,Petits Detours Rosé - Regular,5,0,81.05,0,17.67,78
68,,Lemon,5,0,0,0,0,0
69,,Lychee Martini,5,0,90.9,1,18.29,80
70,,Add Olives,5,0,5.03,0,0,100
71,,Tuk Tuk Salad,5,0,112.16,1,0,100
72,,Fancy Pants Parmy,5,0,145.9,1,2.75,98
73,,Kuku Sauvignon Blanc - Bottle,4,0,204,1,58.3,71
74,,No Sugar,4,0,0,0,0,0
