Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,$2 BBQ Wing,77,5,77.32,0,0,100
2,,Classic Margarita,64,4,1168.27,6,236.8,80
3,,Aioli Dipping Sauce,43,3,6.56,0,0,100
4,,Philter XPA - Schooner,37,2,368.04,2,87.92,76
5,,Grifter Pale - Schooner,35,2,312.32,2,85.41,73
6,,Grifter Pale - Pint,32,2,353.27,2,104.73,70
7,,Stone & Wood - Schooner,31,2,357.95,2,90.22,75
8,,Mulled Wine,30,2,365.33,2,60.12,84
9,,American Standard Burger,26,2,448.83,2,0,100
10,,Aperol Spritz,26,2,386.35,2,91.03,76
11,,Negroni,23,1,454.59,2,88.34,81
12,,Kirin - Schooner,23,1,248.59,1,56.13,77
13,,Kirin - Pint,23,1,333.85,2,75.28,77
14,,Fresh is Best Lager - Pint,22,1,225.88,1,53.6,76
15,,Philter XPA - Pint,20,1,191.06,1,63.74,67
16,,Corona,20,1,220.56,1,57.09,74
17,,Tomato Dipping Sauce,17,1,0.51,0,0,100
18,,Espresso Martini,15,1,279.85,1,47.17,83
19,,White Light Pure Vodka [House],15,1,144,1,22.56,84
20,,Trentham Estate Rosé - Regular,15,1,120.71,1,31.66,74
21,,Version Two Sparkling - Regular,15,1,138.6,1,26.1,81
22,,Garlic Bread,15,1,75.5,0,0,100
23,,Bombay Dry [House],14,1,140,1,28.12,80
24,,Jalapeño Marg,14,1,291.98,1,51.91,82
25,,Fresh is Best Summer Lager - Schooner,14,1,107.21,1,22.11,79
26,,BBQ Dipping Sauce,13,1,0.5,0,0,100
27,,Villa Fresco Sangiovese - Regular,13,1,145.51,1,31.36,78
28,,Fresh is Best Summer Lager - Pint,13,1,136,1,27.54,80
29,,Fresh is Best Lager - Schooner,12,1,93.15,0,21.8,77
30,,Sensei Calamari,11,1,200.79,1,0,100
31,,Casa Gheller Prosecco - Glass,11,1,176.28,1,43.32,75
32,,Buffalo Wings,11,1,178.43,1,0,100
33,,Large Pepperoni,11,1,254.65,1,0,100
34,,Fancy Pants Parmy,10,1,293.95,1,0,100
35,,Staff Dinner $5,10,1,50,0,0,100
36,,Version Two Pinot Grigio - Regular,10,1,96.31,0,17.13,82
37,,Rosemary Salted Fries,10,1,109.21,1,0,100
38,,Delivery Fee [Me&U],10,1,40.69,0,0,100
39,,United States of Dumplings,10,1,162.47,1,0,100
40,,Lychee Martini,10,1,192.57,1,34.97,82
41,,Heaps Normal Tin,10,1,105,1,26.86,74
42,,Regular Margherita,10,1,152.35,1,0,100
43,,BBQ Wings D,9,1,117,1,0,100
44,,Petits Detours Rosé - Regular,9,1,144.54,1,46.52,68
