Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,28,5,565.11,7,0,100
2,,Fresh is Best Lager - Schooner,26,5,226.6,3,45.43,80
3,,Fresh is Best Lager - Pint,22,4,261.82,3,51.55,80
4,,Status Quo - Pint,18,3,288.54,4,72.3,75
5,,Kuku Sauvignon Blanc - Regular,18,3,235.1,3,52.47,78
6,,Stone & Wood - Schooner,12,2,133.6,2,32.99,75
7,,Crankshaft IPA - Pint,12,2,204.29,3,42.27,79
8,,Stow Schnitty,12,2,218.13,3,0,100
9,,Aioli Dipping Sauce,12,2,3.05,0,0,100
10,,Grifter Pale - Pint,11,2,129.48,2,36.62,72
11,,Philter XPA - Pint,9,2,90.4,1,28.68,68
12,,Casa Gheller Prosecco - Glass,8,1,128.27,2,26.77,79
13,,Grifter Pale - Schooner,8,1,84.18,1,19.86,76
14,,Classic Margarita,8,1,147,2,29.48,80
15,,Fish Tacos,7,1,141.7,2,0,100
16,,Philter XPA - Schooner,7,1,70,1,16.63,76
17,,White Light Pure Vodka [House],7,1,61,1,10.53,83
18,,Aperol Spritz,7,1,134.66,2,24.59,82
19,,Staff Dinner $5,6,1,30,0,0,100
20,,Corn Star,6,1,97.08,1,0,100
21,,Chicken Burrito,6,1,147.8,2,0,100
22,,Geppetto Pinot Noir - Regular,5,1,75,1,17.56,77
23,,Mother's Milk Shiraz - Regular,5,1,75.26,1,16.08,79
24,,Garlic Bread,5,1,26.71,0,0,100
25,,Sensei Calamari,5,1,91.55,1,0,100
26,,Negroni,5,1,101.36,1,18.46,82
27,,Add Anchovies,5,1,5.34,0,0,100
28,,Tomato Dipping Sauce,5,1,1.02,0,0,100
29,,Beetle Juice,5,1,89.28,1,17.77,80
30,,BBQ Wings,5,1,76.27,1,0,100
31,,Pepsi Max Glass,4,1,16.07,0,0,100
32,,No Ice,4,1,0,0,0,0
33,,Large Cosmopolitan,4,1,114.17,2,0,100
34,,"Lemon, Lime & Bitters",4,1,18.16,0,0,100
35,,Stone & Wood - Pint,4,1,54.52,1,14.75,73
36,,Trentham Estate Rosé - Regular,4,1,38.2,1,8.72,77
37,,Extra Blue Cheese Dip,4,1,4.08,0,0,100
38,,Hills Cider - Schooner,4,1,42.54,1,10.66,75
39,,Rosemary Salted Fries,4,1,48.6,1,0,100
40,,Bad Bitch Martini,3,1,52.68,1,9.55,82
41,,BBQ  Wings [Deal],3,1,0,0,0,0
42,,Delivery Fee - Freshwater / Queenscliff,3,1,12,0,0,100
43,,Year Wines Fiano - Regular,3,1,38.2,1,0,100
44,,Garlic  Bread.,3,1,0,0,0,0
45,,Fresh is Best Summer Lager - Pint,3,1,33.21,0,6.08,82
46,,Lychee Martini,3,1,57.96,1,10.74,81
47,,Version Two Pinot Grigio - Regular,3,1,26.2,0,5.2,80
48,,Bang Bang Cauli,3,1,48.27,1,0,100
49,,Eggplant Parmy,3,1,60.74,1,0,100
50,,Regular Margherita,3,1,48,1,0,100
51,,Send Kids Food ASAP,3,1,0,0,0,0
52,,Large Meatlovers,3,1,77.43,1,0,100
53,,No Chicken,2,0,0,0,0,0
54,,Tuk Tuk Salad,2,0,44.75,1,0,100
55,,No Pineapple,2,0,0,0,0,0
56,,Truffle Fries,2,0,30.5,0,0,100
57,,Feast Deal Pizzas,2,0,90.76,1,0,100
58,,Ottelia Chardonnay - Regular,2,0,32.27,0,6.71,79
59,,Chicken Parmy D,2,0,54,1,0,100
60,,Regular Jimmy Jury [Dine-in],2,0,46.39,1,0,100
61,,Tuckerbush Margie,2,0,42.35,1,8.03,81
62,,Side Spicy Salsa,2,0,2.02,0,0,100
63,,"Large No Chorizo, No Cry",2,0,54.91,1,0,100
64,,Scout Pinot Gris - Regular,2,0,36.31,0,8.14,78
65,,American Standard Burger,2,0,52.88,1,0,100
66,,Coke Can,2,0,8,0,3.26,59
67,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
68,,Lemonade Glass,2,0,8,0,0,100
69,,"Regular No Chorizo, No Cry [Dine-in]",2,0,37.19,0,0,100
70,,Regular Paddock,2,0,46.78,1,0,100
71,,Fish Tacos D,2,0,40,1,0,100
72,,Regular Little Italy,2,0,46,1,0,100
73,,Add Pineapple,2,0,2,0,0,100
74,,Jalapeño Edamame,2,0,24,0,0,100
75,,Regular Hail Africa [Dine-in],2,0,46.39,1,0,100
76,,Regular Cosmopolitan,2,0,42,1,0,100
77,,Ottelia Cab Sav - Regular,2,0,34,0,8.75,74
78,,Queso Dip,2,0,2.02,0,0,100
79,,Add Olives,2,0,2.02,0,0,100
80,,Bombay Dry [House],2,0,14,0,3.97,72
81,,Heaps Normal Tin,2,0,21.2,0,5.19,76
82,,Little Dragon Can,2,0,25.21,0,7.04,72
83,,Large Little Italy,2,0,54.92,1,0,100
84,,No Jalapeños,2,0,0,0,0,0
85,,VB Can D,2,0,12,0,4.41,63
86,,Regular Pepperoni,2,0,36,0,0,100
87,,Villa Fresco Sangiovese - Regular,2,0,19,0,4.02,79
88,,Regular Sanchez [Dine-in],2,0,46.39,1,0,100
89,,Solo 1.25L,2,0,12,0,6.33,47
90,,Espresso Martini,2,0,28,0,6.24,78
91,,Large Sorrento,2,0,56.46,1,0,100
92,,Tofu San Dumplings,2,0,32.54,0,0,100
93,,Coke 1.25L,2,0,7.88,0,6.11,22
94,,Velvet Revolver,2,0,42.71,1,7.1,83
95,,Daiquiri,2,0,24,0,8.76,64
96,,Monkey Shoulder Scotch [House],2,0,14,0,0,100
97,,Large New Yorker,2,0,54.92,1,0,100
98,,Brooky Ginger Beer Bottle,2,0,28.24,0,6.77,76
99,,Cheesy Garlic Bread,2,0,12,0,0,100
100,,Coconut Margarita,2,0,42,1,8.03,81
101,,Fresh is Best Summer Lager - Schooner,2,0,16.15,0,3.02,81
102,,Regular Hawaiian,2,0,34,0,0,100
103,,Sweet Potato Fries,2,0,26.44,0,0,100
104,,Kids Ham & Cheese Pizza,2,0,26.44,0,0,100
105,,Regular Jimmy Jury,1,0,7.19,0,0,100
106,,Add Grilled Fish,1,0,5.09,0,0,100
107,,Cauliflower Tacos,1,0,20.35,0,0,100
108,,Spaghetti Bolognese D,1,0,14.24,0,0,100
109,,Brownie,1,0,12.2,0,0,100
110,,Extra Corn Chips,1,0,2,0,0,100
111,,Large Bubba Gump,1,0,25.43,0,0,100
112,,Brownie D,1,0,10,0,0,100
113,,One Ice Cube,1,0,0,0,0,0
114,,Dormilona Chenin Blanc - Regular,1,0,19,0,4.48,76
115,,Large Uber Margherita,1,0,27,0,0,100
116,,Lychee Duo (2),1,0,13.8,0,8.16,41
117,,"No Chorizo, No Cry.",1,0,0,0,0,0
118,,Hills Cider - Pint,1,0,14.24,0,3.57,75
119,,Choc  Brownie,1,0,0,0,0,0
120,,Regular Super House Special,1,0,21,0,0,100
121,,Kuku Sauvignon Blanc - Large,1,0,21.36,0,4.86,77
122,,Version Two Pinot Grigio - Bottle,1,0,49.83,1,8.67,83
123,,Crankshaft IPA - Schooner,1,0,13.22,0,2.63,80
124,,Status Quo - Schooner,1,0,12.5,0,2.99,76
125,,Eggplant Schnitty,1,0,18.34,0,0,100
126,,Unico Zelo Terra Cotta - Regular,1,0,16,0,3.98,75
127,,Chipotle Mayo Dipping Sauce,1,0,1.02,0,0,100
128,,Kirin - Pint,1,0,15,0,3.74,75
129,,Extra Mozzarella,1,0,2,0,0,100
130,,Year Wines Fiano - Large,1,0,26,0,0,100
131,,2 Glasses,1,0,0,0,0,0
