Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Summer Lager - Schooner,9,4,75.28,3,13.88,82
2,,Kirin - Pint,8,3,132.54,5,35.68,73
3,,Fresh is Best Lager - Pint,7,3,77.82,3,16.79,78
4,,Stone & Wood - Pint,6,3,99.54,4,25.27,75
5,,Philter XPA - Pint,6,3,81,3,19.12,76
6,,Regular Little Italy [Dine-in],6,3,109.19,4,147.86,-35
7,,Stone & Wood - Schooner,6,3,76.23,3,18.84,75
8,,Add Mushrooms,5,2,4,0,0,100
9,,Villa Fresco Sangiovese - Regular,4,2,49.19,2,9.65,80
10,,Pepsi Max Glass,4,2,18,1,0,100
11,,"Regular No Chorizo, No Cry [Dine-in]",4,2,73.18,3,15.9,78
12,,Status Quo - Schooner,4,2,55.32,2,12.13,78
13,,Bombay Dry [House],4,2,40.36,1,8.34,79
14,,Regular Sanchez [Dine-in],4,2,73.77,3,13.71,81
15,,No Pineapple,3,1,0,0,0,0
16,,Fresh is Best Summer Lager - Pint,3,1,37.2,1,6.21,83
17,,Kuku Sauvignon Blanc - Regular,3,1,42,1,8.74,79
18,,No Onion,3,1,0,0,0,0
19,,Add Prawns,3,1,9.2,0,0,100
20,,Large Hawaiian,3,1,76,3,11.42,85
21,,Trentham Estate Rosé - Regular,3,1,31.8,1,6.33,80
22,,Regular Meatlovers [Dine-in],3,1,54.59,2,16.52,70
23,,Monteith's Apple Cider Bottle,3,1,31.5,1,9.3,70
24,,Mother's Milk Shiraz - Regular,3,1,45,2,9.65,79
25,,Grey Goose,3,1,36.4,1,8.34,77
26,,Grifter Pale - Pint,3,1,45.49,2,9.99,78
27,,Peroni 0%,3,1,27,1,5.4,80
28,,Regular Super House Special [Dine-in],2,1,36,1,11.2,69
29,,Regular Truffalo Soldier [Dine-in],2,1,36,1,5.63,84
30,,Staff Pizza $5,2,1,10,0,0,100
31,,Regular Margherita,2,1,34,1,3.1,91
32,,Buffalo Wings,2,1,32,1,0,100
33,,Large Tandoori Chicken,2,1,50,2,5.21,90
34,,Regular Meatlovers,2,1,50,2,11.02,78
35,,Version Two Sparkling - Regular,2,1,24.79,1,3.44,86
36,,Crankshaft IPA - Pint,2,1,35,1,7.05,80
37,,Philter XPA - Schooner,2,1,14.23,1,4.75,67
38,,"Lemon, Lime & Bitters",2,1,10,0,0,100
39,,Lemonade Glass,2,1,9,0,0,100
40,,Little Dragon - Pint,2,1,35,1,9.24,74
41,,Kirin - Schooner,2,1,25,1,6.65,73
42,,Scorched As,2,1,33.06,1,6.67,80
43,,Regular Jimmy Jury [Dine-in],2,1,36,1,7.85,78
44,,Status Quo - Pint,2,1,35,1,8.13,77
45,,Large Vegetarian,2,1,40,1,8.42,79
46,,Add Olives,2,1,1,0,0,100
47,,Corona,2,1,21.7,1,5.09,77
48,,Rosemary Salted Fries,2,1,24,1,0,100
49,,BBQ Wings,1,0,15,1,0,100
50,,No Mozzarella,1,0,0,0,0,0
51,,Casa Gheller Prosecco - Glass,1,0,16,1,3.5,78
52,,Add Capsicum,1,0,1,0,0,100
53,,Lime,1,0,0,0,0,0
54,,Sweet Potato Fries,1,0,13.42,0,0,100
55,,Regular Tandoori Chicken [Dine-in],1,0,18.59,1,1.86,90
56,,Side BBQ Sauce,1,0,0,0,0,0
57,,Regular Paddock,1,0,23,1,3.28,86
58,,Choc  Brownie,1,0,0,0,0,0
59,,Soda [mixer],1,0,0,0,0,0
60,,Regular The Paddock [Dine-in],1,0,18,1,3.28,82
61,,Large Super House Special,1,0,25,1,7.82,69
62,,Cheesy Garlic Bread,1,0,8,0,1.77,78
63,,Kids Margherita Pizza,1,0,13,0,0,100
64,,Heaps Normal Tin,1,0,10.84,0,2.59,76
65,,Garlic  Bread,1,0,0,0,1.42,0
66,,Fresh Lime Soda,1,0,3.62,0,0,100
67,,Scout Pinot Gris - Regular,1,0,19,1,4.07,79
68,,Fries D,1,0,12,0,0,100
69,,Regular Pepperoni [Dine-in],1,0,18.59,1,0,100
70,,Buffalo Trace Bourbon [House],1,0,11,0,2.28,79
71,,Regular New Yorker,1,0,23,1,3.09,87
72,,Gluten-free El Patron [Dine-in],1,0,21,1,7.79,63
73,,Vinada Sparkling Rose,1,0,12,0,2.51,79
74,,Pink Lemonade Glass,1,0,4.5,0,0.13,97
75,,Ottelia Chardonnay - Regular,1,0,16,1,3.46,78
76,,Ottelia Chardonnay - Large,1,0,25,1,5.76,77
77,,Tommy's Margarita,1,0,21.69,1,4.54,79
78,,Regular Bubba Gump [Dine-in],1,0,18,1,3.65,80
79,,Add Pesto,1,0,1.03,0,0,100
80,,Villa Fresco Sangiovese - Bottle,1,0,49,2,12.06,75
81,,Regular Little Italy,1,0,23,1,24.64,-7
82,,Side Chipotle Mayo,1,0,1.03,0,0,100
83,,Tonic [mixer],1,0,0,0,0,0
84,,Rocket Man,1,0,18,1,0,100
85,,Add Prosciutto,1,0,2.07,0,0,100
86,,Version Two Pinot Grigio - Large,1,0,19,1,2.87,85
87,,Fresh is Best Lager - Schooner,1,0,9.5,0,1.79,81
88,,Add Jalapenos,1,0,1.03,0,0,100
89,,Delivery Fee - Freshwater / Queenscliff,1,0,5,0,0,100
90,,Regular Hail Africa [Dine-in],1,0,18.59,1,3.97,79
91,,Regular Sanchez,1,0,23.76,1,3.43,86
92,,Tandoori Chicken.,1,0,0,0,0,0
93,,White Light Pure Vodka [House],1,0,7.23,0,1.5,79
94,,Classic Margarita,1,0,20,1,3.68,82
95,,Little Dragon - Schooner,1,0,12.15,0,3.45,72
96,,Garlic Bread,1,0,5,0,1.42,72
97,,Vegan Cheese [Pizza],1,0,3,0,0,100
98,,Add Onion,1,0,1,0,0,100
99,,Version Two Pinot Grigio - Bottle,1,0,49,2,8.6,82
100,,Feast Deal Pizzas,1,0,45,2,0,100
101,,Regular Uber Margherita [Dine-in],1,0,0,0,2.69,0
102,,Regular Hawaiian [Dine-in],1,0,18.59,1,2.73,85
103,,Regular Bubba Gump,1,0,21,1,3.65,83
104,,Large Roma Special,1,0,30,1,5.52,82
105,,Version Two Pinot Grigio - Regular,1,0,7,0,1.72,75
106,,Grifter Pale - Schooner,1,0,7,0,2.48,65
107,,Coconut Margarita,1,0,22,1,0.7,97
108,,Add Sun-dried Tomatoes,1,0,1,0,0,100
109,,Send Kids Food With Mains,1,0,0,0,0,0
110,,Side Tomato Sauce,1,0,0,0,0,0
111,,Add Pepperoni,1,0,2,0,0,100
112,,No Cheese [dairy-free],1,0,0,0,0,0
113,,Delivery Fee - Curl Curl / Manly / Dee Why,1,0,6.5,0,0,100
114,,Super House Special.,1,0,0,0,0,0
115,,Lemon,1,0,0,0,0,0
116,,No Cheese (Make It Dairy-Free),1,0,0,0,0,0
117,,Large Garlic Cheese Pizza,1,0,13,0,2.07,84
118,,Side Aioli,1,0,0.52,0,0,100
119,,Meat Roast,1,0,0,0,0,0
