Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,53,4,893.24,5,193.66,78
2,,Fresh is Best Lager - Pint,43,3,487.32,3,100.76,79
3,,Fresh is Best Lager - Schooner,33,2,280.67,1,57.66,79
4,,Aioli Dipping Sauce,30,2,3.97,0,0,100
5,,Trentham Estate Rosé - Regular,29,2,263.92,1,61.42,77
6,,Grifter Pale - Schooner,29,2,280.73,1,71.99,74
7,,White Light Pure Vodka [House],28,2,259.17,1,42.11,84
8,,Aperol Spritz,28,2,500.64,3,93.84,81
9,,Fresh is Best Summer Lager - Schooner,26,2,200.85,1,39.29,80
10,,Philter XPA - Pint,25,2,292.44,2,79.68,73
11,,Grifter Pale - Pint,23,2,302.72,2,76.58,75
12,,Stone & Wood - Schooner,23,2,264.7,1,66.93,75
13,,Kirin - Schooner,23,2,265.88,1,56.13,79
14,,Stone & Wood - Pint,23,2,342.07,2,89.77,74
15,,Philter XPA - Schooner,21,1,185.17,1,49.9,73
16,,Garlic Bread,20,1,98.33,1,0,100
17,,Regular Margherita,19,1,285.56,1,0,100
18,,Version Two Pinot Grigio - Regular,17,1,159,1,30.03,81
19,,Fish Tacos,16,1,321.82,2,0,100
20,,Bombay Dry [House],16,1,147.17,1,32.18,78
21,,On The Rocks,15,1,0,0,0,0
22,,Large Super House Special,14,1,359.11,2,0,100
23,,Sensei Calamari,14,1,255.11,1,0,100
24,,Tomato Dipping Sauce,14,1,1.02,0,0,100
25,,Fresh is Best Summer Lager - Pint,13,1,143,1,26.35,82
26,,Rosemary Salted Fries,13,1,158.03,1,0,100
27,,Large Pepperoni,13,1,284.42,1,0,100
28,,Holy Guacamole,12,1,195.02,1,0,100
29,,Delivery Fee [Me&U],12,1,48.79,0,0,100
30,,Lychee Martini,11,1,191.26,1,38.48,80
31,,Kirin - Pint,11,1,166.29,1,36,78
32,,Version Two Sparkling - Regular,10,1,75.21,0,17.4,77
33,,Sweet Potato Fries,10,1,131.79,1,0,100
34,,Large Margherita,10,1,200.74,1,0,100
35,,Year Wines 'Zagara' Orange - Regular,10,1,145.06,1,38.67,73
36,,Truffle Fries,10,1,151.82,1,0,100
37,,Old Fashioned,9,1,182.38,1,42.73,77
38,,Negroni,9,1,174.24,1,33.89,81
39,,Crankshaft IPA - Pint,9,1,149.6,1,31.7,79
40,,Lime,8,1,0,0,0,0
41,,Kuku Sauvignon Blanc - Regular,8,1,104.88,1,22.81,78
42,,Petits Detours Rosé - Regular,8,1,128.54,1,43.21,66
43,,American Standard Burger,8,1,208.07,1,0,100
44,,Trutta Streamside Shiraz [Chilled] - Regular,8,1,130.16,1,32.44,75
45,,Add Pineapple,7,0,6.84,0,0,100
46,,Large Hawaiian,7,0,145.44,1,0,100
47,,Buffalo Wings D,7,0,109.63,1,0,100
48,,Espresso Martini,7,0,124.13,1,21.82,82
49,,BBQ Wings,7,0,106.3,1,0,100
50,,Staff Dinner $5,7,0,35,0,0,100
51,,Corona,7,0,75.18,0,16.17,78
52,,Cheesy Garlic Bread,7,0,39.8,0,0,100
53,,Soda [mixer],7,0,0,0,0,0
54,,Heaps Normal Tin,6,0,63.72,0,15.57,76
55,,Tommy's Margarita,6,0,120,1,26.88,78
56,,Add Ham,6,0,5.82,0,0,100
57,,Serpents Kiss - Schooner,6,0,78.88,0,16.63,79
58,,BBQ Wings D,6,0,97.11,1,0,100
59,,Ottelia Chardonnay - Regular,6,0,96,0,19.82,79
60,,Jalapeño Marg,6,0,127.8,1,21.97,83
61,,Regular Pepperoni,6,0,103.31,1,0,100
