Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Grifter Pale - Pint,9,5,135.49,6,29.96,78
2,,Fresh is Best Lager - Schooner,6,4,42.5,2,10.85,74
3,,Version Two Pinot Grigio - Regular,5.7,3,47.9,2,10.07,79
4,,Large Super House Special,5,3,135,6,39.11,71
5,,Bombay Dry [House],5,3,47,2,10.43,78
6,,Buffalo Wings D,5,3,80,4,0,100
7,,Stone & Wood - Schooner,4,2,50.83,2,13.2,74
8,,Ottelia Chardonnay - Regular,4,2,16.53,1,14.04,15
9,,Heaps Normal Tin,3,2,32.55,2,7.76,76
10,,Regular BBQ Chicken Pizza [Dine-in],3,2,55.8,3,8.52,85
11,,Sweet Potato Fries,3,2,40.28,2,0,100
12,,Regular No Chorizo No Cry Solo Combo,3,2,75,4,11.92,84
13,,Grifter Pale - Schooner,3,2,34.5,2,7.45,78
14,,Side Chipotle Mayo,3,2,3.09,0,0,100
15,,Garlic Bread,3,2,18.16,1,4.26,77
16,,Regular Little Italy [Dine-in],3,2,54,3,73.93,-37
17,,Large Margherita,2,1,40.63,2,4.32,89
18,,Classic Margarita,2,1,41.33,2,8.85,79
19,,Side Spicy Salsa,2,1,2,0,0,100
20,,Scorched As,2,1,43.38,2,8.45,81
21,,Regular Truffalo Soldier [Dine-in],2,1,37.2,2,5.63,85
22,,Jalapeño Marg,2,1,43.38,2,2.97,93
23,,Philter XPA - Schooner,2,1,17.35,1,4.66,73
24,,Tito's Handmade Vodka,2,1,0,0,5.88,0
25,,Little Dragon - Schooner,2,1,27,1,6.89,74
26,,Regular Hail Africa [Dine-in],2,1,18.59,1,7.93,57
27,,Side Tomato Sauce,2,1,0,0,0,0
28,,"Regular No Chorizo, No Cry [Dine-in]",2,1,36.59,2,7.95,78
29,,Kirin - Pint,2,1,17.04,1,10.22,40
30,,Philter XPA - Pint,2,1,9,0,6.25,31
31,,Das Juice Pink Pet Nat - Large,2,1,0,0,11,0
32,,BBQ Wings D,2,1,32,2,0,100
33,,Add Anchovies,2,1,4,0,0,100
34,,Coke 1.25L,2,1,14,1,7.32,48
35,,Espresso Martini,2,1,40,2,5.79,86
36,,Rosemary Salted Fries,2,1,24,1,0,100
37,,Side Aioli,2,1,1.02,0,0,100
38,,Fresh is Best Summer Lager - Schooner,2,1,16.15,1,3.13,81
39,,Stone & Wood - Pint,2,1,33,2,8.85,73
40,,Regular Super House Special,2,1,45,2,11.2,75
41,,Regular Cosmopolitan [Dine-in],1,1,18,1,4.39,76
42,,Large Hawaiian,1,1,28,1,3.81,86
43,,Regular Paddock,1,1,25,1,3.28,87
44,,Kids Nuggets & Chips,1,1,13,1,0,100
45,,Regular Little Italy,1,1,25,1,24.64,1
46,,Regular Super House Special [Dine-in],1,1,18,1,5.6,69
47,,BBQ Wings,1,1,15.5,1,0,100
48,,Regular Uber Margherita [Dine-in],1,1,18.61,1,2.69,86
49,,Grifter Serpents Kiss Can,1,1,10,0,3.19,68
50,,Regular Sorrento,1,1,23,1,4.63,80
51,,Regular Margherita,1,1,16,1,1.55,90
52,,Large Garlic Cheese Pizza,1,1,13,1,2.07,84
53,,Regular Pepperoni [Dine-in],1,1,18,1,0,100
54,,No Garnish,1,1,0,0,0,0
55,,Devil Wears Nada,1,1,21,1,3.76,82
56,,No Capsicum,1,1,0,0,0,0
57,,Fresh is Best Lager - Pint,1,1,12.5,1,2.43,81
58,,Oceanside,1,1,21.71,1,3.48,84
59,,Send Kids Food ASAP,1,1,0,0,0,0
60,,Fresh is Best Summer Lager - Pint,1,1,12,1,2.1,82
61,,Kirin - Schooner,1,1,12.91,1,3.81,70
62,,Add Mushrooms,1,1,1.5,0,0,100
63,,Regular Sanchez,1,1,25,1,3.43,86
64,,Add Chilli,1,1,1,0,0,100
65,,No Olives,1,1,0,0,0,0
66,,Gluten-free Cosmopolitan,1,1,26,1,8.49,67
67,,Regular New Yorker,1,1,24,1,3.09,87
68,,Regular Pepperoni,1,1,16.51,1,2.77,83
69,,White Light Pure Vodka [House],1,1,7,0,1.5,79
70,,Delivery Fee [Me&U],1,1,4.12,0,0,100
71,,Crankshaft IPA - Pint,1,1,17.5,1,4.29,75
72,,Mother's Milk Shiraz - Bottle,1,1,60.93,3,16.08,74
73,,Add Pineapple,1,1,1.55,0,0,100
74,,Add Olives,1,1,1.5,0,0,100
75,,Add Jalapenos,1,1,1.5,0,0,100
76,,Regular The Paddock [Dine-in],1,1,18,1,3.28,82
77,,Large Paddock,1,1,27,1,4.58,83
78,,Regular New Yorker [Dine-in],1,1,18,1,3.09,83
79,,Regular Meatlovers,1,1,25,1,5.51,78
80,,Gluten-free Base,1,1,5.17,0,4.1,21
81,,Version Two Pinot Grigio - Large,1,1,19,1,2.94,85
82,,2 Glasses,1,1,0,0,0,0
83,,Staff Pizza $5,1,1,5,0,0,100
84,,Regular Jimmy Jury,1,1,25,1,3.93,84
85,,Regular El Patron [Dine-in],1,1,18.59,1,3.69,80
86,,Asahi 3.5%,1,1,10.84,1,2.4,78
87,,No Pineapple,1,1,0,0,0,0
88,,Villa Fresco Sangiovese - Regular,1,1,7,0,2.41,66
89,,Regular Vegetarian,1,1,16.51,1,3.01,82
