Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Regular Little Italy [Dine-in],11,4,200.98,6,52.85,74
2,,Fresh is Best Lager - Schooner,9,3,66,2,16.42,75
3,,Stone & Wood - Schooner,9,3,119.63,3,29.45,75
4,,Fresh is Best Lager - Pint,9,3,93.5,3,22.02,76
5,,Mulled Wine,8,3,120.98,3,16.45,86
6,,Jalapeño Marg,8,3,184,5,5.89,97
7,,Trentham Estate Rosé - Regular,8,3,96.79,3,16.88,83
8,,Villa Fresco Sangiovese - Regular,7,3,64.2,2,16.93,74
9,,Kuku Sauvignon Blanc - Regular,6,2,84.94,2,17.11,80
10,,On The Rocks,6,2,0,0,0,0
11,,Version Two Pinot Grigio - Regular,6,2,67.4,2,10.24,85
12,,Mother's Milk Shiraz - Regular,6,2,90.49,3,19.3,79
13,,BBQ Wings D,5,2,81.04,2,15.71,81
14,,Guinness Draught - Pint,4,2,66.5,2,19.06,71
15,,Philter XPA - Pint,4,2,61.47,2,12.36,80
16,,Garlic Bread,4,2,23.16,1,5.68,75
17,,Version Two Sparkling - Regular,4,2,28,1,6.75,76
18,,Regular Hail Africa [Dine-in],4,2,74.36,2,11.65,84
19,,Large Super House Special,3,1,88.96,3,22.14,75
20,,No Pineapple,3,1,0,0,0,0
21,,Amalfi Olives,3,1,35.25,1,0,100
22,,Grifter Pale - Schooner,3,1,30,1,7.48,75
23,,Regular Sanchez [Dine-in],3,1,55.18,2,10.18,82
24,,Stone & Wood - Pint,3,1,51.55,1,13.17,74
25,,Pepsi Max Glass,3,1,13.5,0,0,100
26,,Brownie D,3,1,0,0,5.84,0
27,,Vinada Sparkling Rose,2,1,24.78,1,5.02,80
28,,Add Fetta,2,1,6,0,0,100
29,,Delivery Fee - Freshwater / Queenscliff,2,1,10,0,0,100
30,,Regular Super House Special [Dine-in],2,1,36.59,1,10.57,71
31,,Large Meatlovers,2,1,59.92,2,14.5,76
32,,Regular Super House Special,2,1,48,1,10.57,78
33,,Regular Tandoori Chicken [Dine-in],2,1,37.18,1,4.73,87
34,,Side Aioli,2,1,1,0,0,100
35,,BBQ Wings,2,1,34.96,1,6.28,82
