Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,56,4,961.72,5,206.37,79
2,,Stone & Wood - Schooner,44.7,3,518.39,3,122.87,76
3,,On The Rocks,43,3,0,0,0,0
4,,Fresh is Best Lager - Schooner,41,3,351.72,2,71.64,80
5,,Aioli Dipping Sauce,38,2,3.57,0,0,100
6,,Soda [mixer],35,2,0,0,0,0
7,,Grifter Pale - Schooner,31,2,283.68,2,76.95,73
8,,Fresh is Best Lager - Pint,31,2,338.62,2,72.64,79
9,,Lime,31,2,0,0,0,0
10,,American Standard Burger,29,2,606.95,3,0,100
11,,$2 BBQ Wing,28,2,42.51,0,0,100
12,,Lemon,23,1,0,0,0,0
13,,Corona,21,1,233.82,1,51,78
14,,Stone & Wood - Pint,21,1,316.8,2,77.42,76
15,,Jalapeño Marg,21,1,446.06,2,77.55,83
16,,Aperol Spritz,20,1,364.02,2,70.22,81
17,,Philter XPA - Schooner,19.7,1,185.64,1,46.81,75
18,,Pepsi Max Glass,19,1,75.95,0,0,100
19,,Grifter Pale - Pint,19,1,226.49,1,63.26,72
20,,BBQ Dipping Sauce,18,1,1.51,0,0,100
21,,Tomato Dipping Sauce,17,1,0,0,0,0
22,,Espresso Martini,17,1,319.3,2,53,83
23,,Sensei Calamari,16,1,289.59,2,0,100
24,,Belvedere Vodka,14,1,170.83,1,34.5,80
25,,Version Two Pinot Grigio - Regular,13,1,136.94,1,22.62,83
26,,Grey Goose,13,1,158.63,1,37.52,76
27,,White Light Pure Vodka [House],13,1,124.17,1,19.55,84
28,,Fresh is Best Summer Lager - Schooner,12,1,97.09,1,18.13,81
29,,Kirin - Schooner,12,1,139.2,1,33.45,76
30,,Status Quo - Pint,12,1,193.62,1,48.2,75
31,,Kirin - Pint,12,1,180.52,1,44.86,75
32,,Buffalo Wings,12,1,192.57,1,0,100
33,,Coconut Margarita,12,1,255.23,1,48.21,81
34,,Large Margherita,11,1,228.34,1,0,100
35,,Jack Daniels,11,1,121,1,23.28,81
36,,Large Pepperoni,10,1,216.67,1,0,100
37,,Chicken Shindig Burger,10,1,207.35,1,0,100
38,,Staff Dinner $5,10,1,46,0,0,100
39,,Lychee Martini,10,1,193.25,1,35.79,81
40,,Rosemary Salted Fries,10,1,120.06,1,0,100
41,,Beef Burrito,10,1,237.98,1,0,100
42,,Status Quo - Schooner,9,1,112.93,1,26.95,76
43,,Philter XPA - Pint,9,1,118.44,1,28.68,76
44,,Fish Burrito,9,1,236.65,1,0,100
45,,Ice,9,1,0,0,0,0
46,,Fish Tacos,9,1,182.4,1,0,100
47,,Send Kids Food ASAP,9,1,0,0,0,0
48,,Holy Guacamole,9,1,145.62,1,0,100
49,,Sweet Potato Fries,8,1,105.54,1,0,100
50,,Rooster Rojo Blanco Tequila [House],8,1,72.68,0,17.35,76
51,,Kids Nuggets & Chips,8,1,104.44,1,0,100
52,,Regular Margherita,8,1,122.69,1,0,100
53,,Hills Cider - Pint,7,0,98.96,1,25.02,75
54,,Large Meatlovers,7,0,185,1,0,100
55,,Chicken Burrito,7,0,185.12,1,0,100
56,,BBQ Wings,7,0,106.81,1,0,100
57,,Heaps Normal Tin,7,0,74.4,0,18.16,76
58,,Dry Ginger Ale [mixer],7,0,0,0,0,0
59,,Regular New Yorker [Dine-in],7,0,142.04,1,0,100
60,,Beetle Juice,7,0,149.5,1,24.81,83
61,,Negroni,7,0,128.68,1,26.05,80
62,,Lemon Meringue Martini,7,0,163.73,1,24.35,85
63,,Regular Pepperoni,6,0,106.74,1,0,100
64,,Grifter Omen Stout Tin,6,0,78,0,20.09,74
65,,Tonic [mixer],6,0,0,0,0,0
66,,Crankshaft IPA - Pint,6,0,102,1,21.14,79
67,,Hendrick's Gin,6,0,73.22,0,16.89,77
68,,"Regular No Chorizo, No Cry [Dine-in]",6,0,139.95,1,0,100
69,,Bang Bang Cauli,6,0,97.1,1,0,100
70,,Kuku Sauvignon Blanc - Regular,6,0,78.66,0,17.49,78
71,,Ottelia Chardonnay - Regular,6,0,96.81,1,19.82,80
72,,Villa Fresco Sangiovese - Regular,6,0,64.24,0,12.06,81
73,,Large Super House Special,6,0,159.74,1,0,100
74,,United States of Dumplings,6,0,97.64,1,0,100
75,,Large Sorrento,6,0,166.46,1,0,100
76,,Regular Super House Special,5,0,105,1,0,100
77,,Cheesy Garlic Bread,5,0,30,0,0,100
78,,Regular Uber Margherita [Dine-in],5,0,101.39,1,0,100
79,,Hyoketsu Lemon - Schooner,5,0,58.49,0,8.82,85
80,,Large Sanchez,5,0,121.79,1,0,100
81,,2 Glasses,5,0,0,0,0,0
82,,Fresh is Best Summer Lager - Pint,5,0,51.6,0,10.13,80
83,,BBQ Wings D,5,0,80.27,0,0,100
84,,Lemonade Glass,5,0,20.07,0,0,100
85,,Crankshaft IPA - Schooner,5,0,65.22,0,13.13,80
86,,Regular Jimmy Jury [Dine-in],5,0,116.98,1,0,100
87,,Fancy Pants Parmy,5,0,146.97,1,0,100
88,,Large Tandoori Chicken,5,0,127.87,1,0,100
89,,House Sangria Glass,5,0,70.48,0,0,100
90,,Fizz 'N' Chips,5,0,131.32,1,0,100
91,,Regular Little Italy [Dine-in],5,0,111.86,1,0,100
92,,Regular Little Italy,4,0,92.39,1,0,100
93,,Corn Star,4,0,64.54,0,0,100
94,,Cucumber,4,0,0,0,0,0
95,,Side Guac,4,0,4.08,0,0,100
96,,White Lies Negroni,4,0,89.51,0,19.22,79
97,,Geppetto Pinot Noir - Regular,4,0,54,0,14.05,74
98,,Truffle Fries,4,0,61.03,0,0,100
99,,Make It A Burrito Bowl [gluten-free],4,0,0,0,0,0
100,,Sailor Jerry [House],4,0,40.68,0,7.38,82
101,,Staff Pizza $5,4,0,20,0,0,100
102,,Version Two Sparkling - Regular,4,0,33.33,0,6.97,79
103,,Regular Hawaiian,4,0,66,0,0,100
104,,Fever-Tree Light Tonic [mixer],4,0,4.08,0,0,100
105,,Johnnie Walker Black,4,0,52.88,0,8.97,83
106,,Large Little Italy,4,0,112.46,1,0,100
107,,Archie Rose Signature Gin,4,0,48.8,0,10.92,78
