Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,$2 BBQ Wing,91,6,91.53,1,0,100
2,,Classic Margarita,48,3,768.41,5,176.01,77
3,,Fresh is Best Lager - Schooner,47,3,375.25,2,82.62,78
4,,Stone & Wood - Schooner,47,3,538.11,3,137.5,74
5,,Grifter Pale - Pint,47,3,546.74,3,154.69,72
6,,Fresh is Best Lager - Pint,41,3,447.51,3,96.67,78
7,,Aioli Dipping Sauce,35,2,2.52,0,0,100
8,,American Standard Burger,32,2,521.51,3,0,100
9,,Grifter Pale - Schooner,32,2,326.23,2,78.53,76
10,,Version Two Pinot Grigio - Regular,21,1,216.2,1,37.1,83
11,,Status Quo - Schooner,19,1,239.2,1,51.73,78
12,,Espresso Martini,19,1,293.34,2,59.98,80
13,,No Dipping Sauce,18,1,0,0,0,0
14,,Status Quo - Pint,17,1,273.09,2,62.07,77
15,,Stone & Wood - Pint,16,1,213.61,1,62.78,71
16,,Kuku Sauvignon Blanc - Regular,16,1,209.14,1,45.67,78
17,,Aperol Spritz,16,1,266.24,2,55.86,79
18,,Garlic Bread,14,1,70.44,0,0,100
19,,Kirin - Schooner,14,1,141.02,1,35.07,75
20,,Tomato Dipping Sauce,14,1,0.51,0,0,100
21,,Philter XPA - Schooner,13,1,114.36,1,29.21,74
22,,Rosemary Salted Fries,12,1,145.81,1,0,100
23,,Petits Detours Rosé - Regular,12,1,193.91,1,61.22,68
24,,Fresh is Best Summer Lager - Schooner,12,1,98.38,1,18.76,81
25,,Villa Fresco Sangiovese - Regular,12,1,102.7,1,28.95,72
26,,Chicken Shindig Burger,11,1,232.32,1,0,100
27,,On The Rocks,11,1,0,0,0,0
28,,Sensei Calamari,11,1,200.48,1,0,100
29,,Staff Dinner $5,10,1,50,0,0,100
30,,Lychee Martini,10,1,159.02,1,35.01,78
31,,Stow Schnitty,9,1,237.09,1,0,100
32,,Lime,9,1,0,0,0,0
33,,BBQ Wings D,9,1,117.22,1,0,100
34,,Mother's Milk Shiraz - Regular,9,1,136.29,1,27.63,80
35,,Heaps Normal Tin,9,1,95.4,1,23.67,75
36,,"Lemon, Lime & Bitters",9,1,41.06,0,0,100
37,,Pepsi [mixer],8,1,0,0,0,0
38,,Jalapeño Marg,8,1,167.33,1,29.4,82
39,,Fish Tacos,8,1,159.79,1,0,100
40,,Padrillos Malbec - Regular,8,1,144.32,1,35.82,75
41,,Beetle Juice,8,1,169.79,1,39.91,76
42,,White Light Pure Vodka [House],8,1,80,0,12.03,85
43,,Regular Margherita,8,1,113.94,1,0,100
44,,Buffalo Wings,7,0,113.37,1,0,100
45,,Cheesy Garlic Bread,7,0,42.44,0,0,100
46,,Large Hawaiian,7,0,141.66,1,0,100
47,,Buffalo Trace Bourbon [House],7,0,71.19,0,15.71,78
48,,Pepsi Max Glass,7,0,28.35,0,0,100
49,,Delivery Fee [Me&U],7,0,28.46,0,0,100
50,,Old Fashioned,7,0,140.34,1,32.94,77
51,,Beef Burrito,6,0,157.76,1,0,100
52,,BBQ Dipping Sauce,6,0,0,0,0,0
53,,Fancy Pants Parmy,6,0,172.57,1,0,100
54,,Kirin - Pint,6,0,78.71,0,20.16,74
55,,Regular Hail Africa [Dine-in],6,0,139.98,1,0,100
56,,Add Mushrooms,5,0,0,0,0,0
57,,Crankshaft IPA - Pint,5,0,85,1,17.61,79
58,,No Onion,5,0,0,0,0,0
59,,Sunkissed Spritz,5,0,75.78,0,24.73,67
60,,Amaro Montenegro,5,0,60,0,8.9,85
61,,Geppetto Pinot Noir - Regular,5,0,75.26,0,15.15,80
62,,Sweet Potato Fries,5,0,52.88,0,0,100
63,,Tuckerbush Margie,5,0,106.8,1,19.54,82
64,,Brownie,5,0,60.62,0,0,100
65,,Regular Paddock,5,0,85.58,1,0,100
66,,Philter XPA - Pint,5,0,64,0,15.07,76
67,,Family Margherita,5,0,123.39,1,0,100
68,,Delivery Fee - Freshwater / Queenscliff,5,0,20,0,0,100
69,,Large Super House Special,5,0,118.06,1,0,100
70,,Four Pillars Olive Leaf Gin Tonica,5,0,116.95,1,26.83,77
71,,Lemon,4,0,0,0,0,0
72,,Jalapeño Edamame,4,0,48.4,0,0,100
73,,Regular Bubba Gump,4,0,68.3,0,0,100
74,,Tuk Tuk Salad,4,0,88.38,1,0,100
75,,Family Super House Special,4,0,114.48,1,0,100
76,,Bad Bitch Martini,4,0,81.02,0,12.69,84
77,,Swap Gravy for Aioli,4,0,0,0,0,0
78,,Version Two Sparkling - Regular,4,0,42.2,0,7.07,83
79,,Oceanside,4,0,73.23,0,20,73
80,,Truffle Fries,4,0,61.01,0,0,100
81,,Fries D,4,0,48.19,0,0,100
82,,Regular Truffalo Soldier [Dine-in],4,0,88.75,1,0,100
83,,Trentham Estate Rosé - Regular,4,0,24.1,0,8.2,66
84,,Large Meatlovers,4,0,91,1,0,100
85,,Add Prawns,4,0,12.16,0,0,100
86,,Bang Bang Cauli,4,0,64.82,0,0,100
87,,Coke 1.25L,4,0,22,0,12.86,42
88,,Casa Gheller Prosecco - Glass,4,0,64,0,15.75,75
89,,No Glasses Needed,4,0,0,0,0,0
90,,Buffalo Wings D,4,0,56.25,0,0,100
91,,Grifter Omen Stout Tin,4,0,52,0,12.76,75
92,,Regular Little Italy [Dine-in],4,0,89.12,1,0,100
93,,Bombay Dry [House],3,0,30,0,5.73,81
94,,Make it Gluten-free [gf/vg bun w sweet pot. fries],3,0,4.76,0,0,100
95,,Regular Sanchez [Dine-in],3,0,69.8,0,0,100
96,,Coke Zero 1.25L,3,0,14.23,0,9.11,36
97,,Monkey Shoulder Scotch [House],3,0,30.17,0,0,100
98,,Negroni,3,0,38.34,0,11.09,71
99,,Swap for Sweet Potato Fries,3,0,5.22,0,0,100
100,,Pepsi Glass,3,0,12,0,0,100
101,,Son of a Nun,3,0,30,0,0,100
102,,Regular Meatlovers,3,0,51.29,0,0,100
103,,Regular Uber Margherita [Dine-in],3,0,60.34,0,0,100
104,,Petits Detours Rosé - Large,3,0,75.85,0,25.51,66
105,,Chicken Burrito,3,0,79.32,0,0,100
106,,Family Pepperoni,3,0,62.4,0,0,100
107,,Dark & Stormy,3,0,43.33,0,11.42,74
108,,Family Meatlovers,3,0,84.96,1,0,100
109,,Family Half Half,3,0,72,0,0,100
110,,No Pineapple,3,0,0,0,0,0
111,,No Salt,3,0,0,0,0,0
112,,Orange Juice Glass,3,0,12.14,0,0,100
113,,Coconut Margarita,3,0,63.72,0,11.4,82
114,,Family Little Italy,3,0,88.48,1,0,100
115,,Belvedere Vodka,3,0,36.61,0,7.09,81
116,,Cauliflower Burrito,3,0,75.85,0,0,100
117,,Cauliflower Tacos,3,0,60.34,0,0,100
118,,Totem Totin',3,0,67.13,0,10.47,84
119,,Rocket Man D,3,0,38.33,0,0,100
120,,Holy Guacamole,3,0,48.54,0,0,100
121,,Extra Blue Cheese Dip,3,0,3.02,0,0,100
122,,Soda [mixer],3,0,0,0,0,0
123,,2 Glasses,3,0,0,0,0,0
124,,"Delinquente ""Screaming Betty"" Vermentino - Regular",3,0,45,0,0,100
125,,United States of Dumplings,3,0,48.27,0,0,100
126,,Sailor Jerry [House],3,0,30,0,5.76,81
127,,+$3 Premium Spirit,3,0,8.7,0,0,100
128,,Large Margherita,3,0,58,0,0,100
129,,Virgin Margy,3,0,31.2,0,0,100
130,,Year Wines 'Zagara' Orange - Regular,3,0,45.51,0,11.29,75
131,,Bloody Mary,2,0,35.2,0,6.02,83
132,,Diplomatico Mantuano,2,0,24,0,6.71,72
133,,Corn Star D,2,0,30.26,0,0,100
134,,1/2 Four Cheese,2,0,3,0,0,100
135,,Kids Nuggets D,2,0,23.2,0,0,100
136,,Ottelia Cab Sav - Regular,2,0,32.54,0,7.33,77
137,,Family New Yorker,2,0,54.92,0,0,100
138,,Large Little Italy,2,0,48,0,0,100
139,,Corn Star,2,0,32.27,0,0,100
140,,Large House Special,2,0,45,0,0,100
141,,Eggplant Parmy,2,0,56,0,0,100
142,,Two Bays Pale Ale Can,2,0,28.47,0,11.35,60
143,,"Large No Chorizo, No Cry",2,0,50.43,0,0,100
144,,Fresh Lime Soda,2,0,6,0,0,100
145,,Large Paddock,2,0,45,0,0,100
146,,Crankshaft IPA - Schooner,2,0,26,0,5.25,80
147,,Villa Fresco Sangiovese - Bottle,2,0,99.66,1,24.12,76
148,,Add Olives,2,0,2,0,0,100
149,,De La Grosse Beaujolais - Regular,2,0,32.57,0,7.19,78
150,,Limoncello Spritz,2,0,38,0,10.65,72
151,,Vegilante Vegan Burger,2,0,15.26,0,0,100
152,,Large Sorrento,2,0,50,0,0,100
153,,Add Onion,2,0,0,0,0,0
154,,Large Uber Margherita,2,0,42,0,0,100
155,,Amarretto Sour,2,0,38,0,7.96,79
156,,Chicken Burrito D,2,0,49,0,0,100
157,,"Regular No Chorizo, No Cry [Dine-in]",2,0,46.78,0,0,100
158,,Ottelia Chardonnay - Regular,2,0,30.26,0,6.71,78
159,,Swap Fries for Sweet Potato Fries,2,0,4.09,0,0,100
160,,Send Kids Food ASAP,2,0,0,0,0,0
161,,San Pellegrino 500ml,2,0,12,0,4.39,63
162,,Two Tonne Riesling - Regular,2,0,32.27,0,7.73,76
163,,Regular Hawaiian,2,0,28.26,0,0,100
164,,Vinden Gewurtztraminer Orange - Glass,2,0,32.55,0,7.04,78
165,,Add Garlic,2,0,2,0,0,100
166,,Regular Little Italy,2,0,38.32,0,0,100
167,,Tofu San Dumplings,2,0,32.28,0,0,100
168,,Bunnahabhain 12yr,2,0,40,0,9.72,76
169,,Regular Pepperoni,2,0,32.26,0,0,100
170,,Large Tandoori Chicken,2,0,50,0,0,100
171,,Add Anchovies,2,0,2,0,0,100
172,,Tommy's Margarita,2,0,40,0,8.98,78
173,,Spaghetti Bolognese D,2,0,22.19,0,0,100
174,,Little Dragon - Schooner,2,0,25,0,0,100
175,,Regular Super House Special,2,0,35,0,0,100
176,,Lychee Martini PartyJar (6),2,0,120,1,43.07,64
177,,Sigurd GSM Red Blend - Bottle,2,0,148.48,1,0,100
178,,BBQ Wings,2,0,30.52,0,0,100
179,,Large Super Veg,2,0,48,0,0,100
180,,Fever-Tree Light Tonic [mixer],2,0,2.04,0,0,100
181,,Lime Wedge,2,0,0,0,0,0
182,,Fish Burrito,2,0,52.88,0,0,100
183,,Ice,2,0,0,0,0,0
184,,Brookie's Byron Dry Gin Tonica,2,0,40,0,11.53,71
185,,Fresh Salad D,1,0,10,0,0,100
186,,Family Uber Margherita,1,0,28,0,0,100
