Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,64,8,772.06,8,0,100
2,,Fresh is Best Lager - Pint,26,3,312.03,3,57.73,82
3,,Aioli Dipping Sauce,23,3,2.55,0,0,100
4,,Fresh is Best Summer Lager - Schooner,20,3,170.74,2,28.79,83
5,,Grifter Pale - Schooner,15,2,148.68,2,33.28,78
6,,Lychee Martini,15,2,182.7,2,0,100
7,,On The Rocks,15,2,0,0,0,0
8,,Grifter Pale - Pint,14,2,172.72,2,41.66,76
9,,Philter XPA - Schooner,14,2,127.95,1,30.24,76
10,,Stone & Wood - Schooner,12.7,2,146.65,2,33.12,77
11,,Fresh is Best Lager - Schooner,12,2,108.61,1,19.86,82
12,,Stone & Wood - Pint,11,1,165,2,38.48,77
13,,Buffalo Wings,11,1,178.18,2,0,100
14,,American Standard Burger,11,1,289.96,3,0,100
15,,Beef Burrito,10,1,263.56,3,0,100
16,,Aperol Spritz,10,1,121.43,1,30.31,75
17,,Staff Dinner $5,9,1,45,0,0,100
18,,Fish Burrito,9,1,237.99,3,0,100
19,,Mother's Milk Shiraz - Regular,9,1,136.28,1,26.32,81
20,,White Light Pure Vodka [House],8,1,67.17,1,10.62,84
21,,Stow Schnitty,8,1,211.53,2,0,100
22,,Petits Detours Rosé - Regular,7,1,113.37,1,32.9,71
23,,Sweet Potato Fries,7,1,92.72,1,0,100
24,,Corona,7,1,77,1,17.78,77
25,,Rosemary Salted Fries,7,1,84.61,1,0,100
26,,Bang Bang Cauli,7,1,113.9,1,0,100
27,,Villa Fresco Sangiovese - Regular,7,1,83.2,1,14.07,83
28,,Holy Guacamole,7,1,113.92,1,0,100
29,,Chicken Burrito,7,1,183.76,2,0,100
30,,Garlic Bread,7,1,35.27,0,0,100
31,,Stow Spritz,7,1,85.45,1,0,100
32,,Tomato Dipping Sauce,6,1,0,0,0,0
33,,Sensei Calamari,6,1,109.54,1,0,100
34,,Fish Tacos,6,1,121.38,1,0,100
35,,BBQ Dipping Sauce,5,1,0.5,0,0,100
36,,Regular Truffalo Soldier [Dine-in],5,1,89.16,1,0,100
37,,Fresh is Best Summer Lager - Pint,5,1,60,1,9.65,84
38,,Chicken Shindig Burger,5,1,132.2,1,0,100
39,,Make It A Burrito Bowl [gluten-free],5,1,0,0,0,0
40,,Sour Cream,5,1,5.08,0,0,100
41,,Fancy Pants Parmy,5,1,147.45,2,0,100
42,,Beef Burrito D,5,1,72.39,1,0,100
43,,Negroni,5,1,60.4,1,0,100
44,,Hendrick's Gin,5,1,55.4,1,0,100
45,,Crankshaft IPA - Pint,5,1,85.6,1,17.61,79
46,,Jalapeño Edamame,5,1,60.84,1,0,100
47,,BBQ Wings,5,1,76.06,1,0,100
48,,Large Hawaiian,4,1,76.64,1,0,100
49,,Version Two Sparkling - Regular,4,1,24,0,6.42,73
50,,Version Two Pinot Grigio - Regular,4,1,47.4,1,6.42,86
51,,Truffle Fries,4,1,61.03,1,0,100
52,,Status Quo - Schooner,4,1,48.21,1,10.89,77
53,,Kids Nuggets D,4,1,44.75,0,0,100
54,,Cauliflower Tacos,4,1,61.02,1,0,100
55,,Jalapeño Marg,4,1,84.73,1,0,100
56,,Trentham Estate Rosé - Regular,4,1,42.2,0,7.46,82
57,,Regular Little Italy [Dine-in],4,1,89.14,1,0,100
58,,Status Quo - Pint,4,1,64,1,14.61,77
59,,Side Gravy,4,1,4.08,0,0,100
60,,Crankshaft IPA - Schooner,4,1,52,1,10.51,80
61,,Philter XPA - Pint,4,1,32,0,11.59,64
62,,Send Kids Food ASAP,3,0,0,0,0,0
63,,United States of Dumplings,3,0,48.54,1,0,100
64,,Large Super House Special,3,0,68,1,0,100
65,,Jalapeños,3,0,3.06,0,0,100
66,,Lemonade Glass,3,0,12.21,0,0,100
67,,Pepsi Glass,3,0,12,0,0,100
68,,Regular Little Italy,3,0,57.34,1,0,100
69,,Kuku Sauvignon Blanc - Regular,3,0,39.44,0,7.79,80
70,,Chicken Burrito D,3,0,69.39,1,0,100
71,,Corn Star,3,0,48.81,1,0,100
72,,Soda [mixer],3,0,0,0,0,0
73,,"Lemon, Lime & Bitters",3,0,13.74,0,0.04,100
74,,Queso Dip,3,0,3.06,0,0,100
75,,Mini Banh Mi,3,0,60.68,1,0,100
76,,Cranberry Juice [mixer],3,0,0,0,0,0
77,,No Onion,3,0,0,0,0,0
78,,Bundaberg Ginger Beer,3,0,13.58,0,0,100
79,,Delivery Fee [Me&U],3,0,12.19,0,0,100
80,,Kids Nuggets & Chips,3,0,38.46,0,0,100
81,,Lemon,3,0,0,0,0,0
82,,Holy Guacamole D,2,0,32.56,0,0,100
83,,Brownie D,2,0,16.29,0,0,100
84,,BBQ Wings D,2,0,26,0,0,100
85,,No Burger Sauce,2,0,0,0,0,0
86,,Fresh Lime Soda,2,0,6.05,0,0,100
87,,Pepsi Max Glass,2,0,8,0,0,100
88,,No Vegan Cheese,2,0,0,0,0,0
89,,Regular Sanchez [Dine-in],2,0,46.39,0,0,100
90,,Belvedere Vodka,2,0,24.4,0,4.73,81
91,,Old Fashioned,2,0,40,0,0,100
92,,No Beans,2,0,0,0,0,0
93,,No Pickle,2,0,0,0,0,0
94,,No Tomato,2,0,0,0,0,0
95,,Tofu San Dumplings,2,0,32.27,0,0,100
96,,Add Onion,2,0,0,0,0,0
97,,Regular Uber Margherita [Dine-in],2,0,40.34,0,0,100
98,,Geppetto Pinot Noir - Regular,2,0,30.26,0,0,100
99,,No Dipping Sauce,2,0,0,0,0,0
100,,Buffalo Wings D,2,0,28.25,0,0,100
101,,Puerto Sunset,2,0,42,0,0,100
102,,Side Guac,2,0,2.02,0,0,100
103,,Hill People Oat Cream - Schooner,2,0,28,0,6.66,76
104,,Bacaro Nero D'avola - Regular,2,0,28.48,0,2.88,90
105,,Regular Cosmopolitan,2,0,36,0,0,100
106,,Regular Meatlovers,2,0,34.3,0,0,100
107,,Fizz 'N' Chips,2,0,56.98,1,0,100
108,,De La Grosse Beaujolais - Regular,2,0,32.54,0,0,100
109,,No Mayo,2,0,0,0,0,0
110,,Jug of Water,2,0,0,0,0,0
111,,No Lettuce,2,0,0,0,0,0
112,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
113,,A. Rodda Chardonnay - Regular,2,0,48,1,12.33,74
114,,Side Spicy Salsa,2,0,2.02,0,0,100
115,,Festbier - Schooner,2,0,23,0,0,100
116,,Tito's Handmade Vodka,1,0,12.22,0,0,100
117,,No Pepperoni,1,0,0,0,0,0
118,,Large  House Special,1,0,20,0,0,100
119,,Deal  - BBQ Wings,1,0,10,0,0,100
120,,Regular Hail Africa [Dine-in],1,0,23.39,0,0,100
121,,Scout Pinot Gris - Regular,1,0,18,0,3.6,80
122,,No Chilli,1,0,0,0,0,0
123,,Brookie's Byron Dry Gin Tonica,1,0,20,0,4.82,76
124,,Fellr Watermelon Seltzer Tin,1,0,12.22,0,0,100
125,,Rooster Rojo Blanco Tequila [House],1,0,10,0,0,100
126,,Regular Vegetarian,1,0,16,0,0,100
127,,Casa Gheller Prosecco - Glass,1,0,16,0,3.58,78
128,,Petits Detours Rosé - Large,1,0,25.43,0,7.83,69
129,,Large Mexicana,1,0,23,0,0,100
130,,Padrillos Malbec - Regular,1,0,16.27,0,3.24,80
131,,Bombay Sapphire,1,0,12,0,2.07,83
132,,Grifter Pink Galah Tin,1,0,12.2,0,3.19,74
133,,Coke Can,1,0,4,0,1.47,63
134,,Dressing on the Side,1,0,0,0,0,0
135,,"Regular No Chorizo, No Cry",1,0,20,0,0,100
136,,Large Roma Special,1,0,22,0,0,100
137,,Bang Bang Cauli D,1,0,15.26,0,0,100
138,,Chicken Parmy D,1,0,27,0,0,100
