Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy - Classic,24,6,583.09,10,0,100
2,,Fresh is Best Lager - Schooner,21,5,153.06,3,37.99,75
3,,Stow Schnitty,18,4,385.7,7,0,100
4,,Fresh is Best Lager - Pint,18,4,208.55,4,43.67,79
5,,Kirin - Schooner,10,2,125,2,38.09,70
6,,Side Tomato Sauce,7,2,0,0,0,0
7,,Large Margherita,6,1,132,2,12.97,90
8,,Status Quo - Schooner,6,1,81.47,1,18.19,78
9,,Stone & Wood - Schooner,6,1,75.41,1,19.8,74
10,,Heaps Normal Tin,6,1,64.72,1,15.52,76
11,,Add Chilli,5,1,4.53,0,0,100
12,,Rosemary Salted Fries,5,1,60.79,1,0,100
13,,Side Gravy,5,1,7.2,0,0,100
14,,Rocket Man D,5,1,72,1,0,100
15,,Large Jimmy Jury,5,1,124.2,2,27.41,78
16,,Philter XPA - Pint,5,1,75,1,15.62,79
17,,Scorched As,5,1,105,2,21.13,80
18,,Fresh Lime Soda,5,1,17.5,0,0,100
19,,Garlic Bread,4,1,23,0,5.68,75
20,,Beef Burrito,4,1,67.2,1,0,100
21,,Swap Fries for Sweet Potato Fries,4,1,8.28,0,0,100
22,,Grifter Pale - Pint,4,1,54.49,1,13.32,76
23,,Mother's Milk Shiraz - Regular,4,1,60.49,1,12.87,79
24,,Version Two Pinot Grigio - Regular,4,1,38,1,7.07,81
25,,Grifter Pale - Schooner,3.5,1,25.5,0,8.69,66
26,,Fresh is Best Summer Lager - Pint,3,1,36.79,1,6.3,83
27,,Buffalo Wings,3,1,48.53,1,0,100
28,,Add Side Salad,3,1,9,0,0,100
29,,"Regular No Chorizo, No Cry [Dine-in]",3,1,77.47,1,11.92,85
30,,Garlic  Bread.,3,1,0,0,0,0
31,,Make It A Burrito Bowl [gluten-free],3,1,0,0,0,0
32,,Temple Parmy.,3,1,72.78,1,0,100
33,,Eggplant Schnitty D,3,1,66,1,0,100
34,,BBQ Wings,3,1,45.51,1,0,100
35,,American Standard Burger,3,1,78,1,0.2,100
36,,Philter XPA - Schooner,3,1,30,1,6.99,77
37,,Regular Meatlovers,3,1,71.67,1,16.52,77
38,,Fresh is Best Summer Lager - Schooner,3,1,17,0,4.7,72
39,,BBQ  Wings [Deal],3,1,0,0,0,0
40,,Eggplant Schnitty,3,1,63,1,0,100
41,,Jameson Irish Whiskey,3,1,36,1,6.79,81
42,,Large Hawaiian,2,0,48,1,7.62,84
43,,Side BBQ Sauce,2,0,0,0,0,0
44,,Regular Sanchez [Dine-in],2,0,50.82,1,6.85,87
45,,Fries D,2,0,26,0,0,100
46,,Chicken Burrito,2,0,56.92,1,0,100
47,,Large Bubba Gump,2,0,63,1,10.2,84
48,,Regular Hawaiian,2,0,44,1,5.45,88
49,,3 Glasses,2,0,0,0,0,0
50,,Regular Pepperoni,2,0,44,1,5.54,87
51,,Add Olives,2,0,3,0,0,100
52,,Side Aioli,2,0,1.02,0,0,100
53,,Apple Juice Glass,2,0,10,0,1.32,87
54,,San Pellegrino 500ml,2,0,18.3,0,4.47,76
55,,Cauliflower Tacos,2,0,41.31,1,0,100
56,,Mother's Milk Shiraz - Large,2,0,50,1,10.72,79
57,,Two Bays Pale Ale Can,2,0,28.92,0,10.03,65
58,,Add Grilled Chicken,2,0,10,0,0,100
59,,Trentham Estate Rosé - Regular,2,0,24,0,4.22,82
60,,Whispering Angel Rosé - Regular,2,0,56,1,13.8,75
61,,BBQ Wings D,2,0,32,1,0,100
62,,Swap Gravy for Aioli,2,0,0,0,0,0
63,,Sweet Potato Fries,2,0,26.84,0,0,100
64,,Add Anchovies,2,0,4,0,0,100
65,,Negroni,2,0,43.38,1,7.71,82
66,,Regular Roma Special,2,0,48,1,7.91,84
67,,Better Beer Tin,2,0,21.7,0,4.8,78
