Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,35,8,707.49,12,19.25,97
2,,Stow Schnitty,18,4,327.4,6,0,100
3,,Aioli Dipping Sauce,13,3,3.55,0,0,100
4,,Fresh is Best Lager - Schooner,12.7,3,106.75,2,22.19,79
5,,Fresh is Best Lager - Pint,12,3,135,2,28.12,79
6,,Aperol Spritz,12,3,190.54,3,42.87,77
7,,Stone & Wood - Pint,10,2,151.02,3,39.03,74
8,,Grifter Pale - Pint,10,2,120.63,2,33.29,72
9,,Fresh is Best Summer Lager - Schooner,7,2,56.79,1,10.58,81
10,,Kirin - Schooner,7,2,80.9,1,17.08,79
11,,Grifter Pale - Schooner,7,2,72.54,1,17.38,76
12,,Rooster Rojo Blanco Tequila [House],7,2,70,1,15.18,78
13,,Crankshaft IPA - Pint,6,1,102,2,21.14,79
14,,Swap Gravy for Aioli,6,1,0,0,0,0
15,,Kuku Sauvignon Blanc - Regular,6,1,79.1,1,17.49,78
16,,Stone & Wood - Schooner,6,1,69.99,1,17.46,75
17,,Dragonfly Grenache - Regular,5,1,80.81,1,17.3,79
18,,Staff Dinner $5,5,1,25,0,0,100
19,,Tomato Dipping Sauce,5,1,0,0,0,0
20,,Large Pepperoni,5,1,120,2,0,100
21,,BBQ Wings,5,1,76.02,1,0,100
22,,Version Two Pinot Grigio - Regular,5,1,55,1,8.57,84
23,,White Light Pure Vodka [House],4,1,34,1,6.02,82
24,,Regular Super House Special,4,1,90.36,2,0,100
25,,Petits Detours Rosé - Regular,4,1,64,1,15.3,76
26,,Pepsi Max Glass,4,1,16.14,0,0,100
27,,Swap Fries for Sweet Potato Fries,4,1,8.12,0,0,100
28,,Chicken Burrito,4,1,113.46,2,0,100
29,,Classic Margarita,4,1,66,1,14.94,77
30,,Rosemary Salted Fries,4,1,48.4,1,0,100
31,,American Standard Burger,4,1,104.51,2,0.27,100
32,,Beef Burrito,4,1,113.92,2,0,100
33,,Pepsi Glass,3,1,12.15,0,0,100
34,,Heaps Normal Tin,3,1,31.5,1,7.65,76
35,,Glass of Ice on the Side,3,1,0,0,0,0
36,,Sweet Potato Fries,3,1,39.69,1,0,100
37,,Make It A Burrito Bowl [gluten-free],3,1,0,0,0,0
38,,BBQ  Wings [Deal],3,1,0,0,0,0
39,,Garlic Bread,3,1,16.08,0,4.26,74
40,,Coke 1.25L,3,1,18,0,9.67,46
41,,Peroni 0%,3,1,27.31,0,5.38,80
42,,BBQ Wings D,3,1,48,1,0,100
43,,Garlic  Bread.,3,1,0,0,0,0
44,,Fresh Lime Soda,3,1,9,0,0,100
45,,Large Super House Special,3,1,87,2,23.08,73
46,,Trentham Estate Rosé - Regular,3,1,26,0,6.33,76
47,,Version Two Sparkling - Regular,3,1,31,1,5.17,83
48,,Sensei Calamari,3,1,54.94,1,0,100
49,,Regular Jimmy Jury [Dine-in],3,1,75.43,1,0,100
50,,San Pellegrino 500ml,3,1,18.2,0,6.62,64
51,,Fish Burrito,3,1,85.42,1,0,100
52,,Add Chilli,3,1,1.5,0,0,100
53,,Add Pepperoni,3,1,6.03,0,0,100
54,,Status Quo - Schooner,3,1,37.71,1,8.98,76
55,,1 Glass,3,1,0,0,0,0
56,,Kirin - Pint,3,1,45,1,9.82,78
57,,Beef Burrito D,2,0,48.82,1,0,100
58,,Espresso Martini,2,0,28,0,6.42,77
59,,Holy Guacamole,2,0,32.31,1,0,100
60,,No Onion,2,0,0,0,0,0
61,,Vinada Sparkling Rose,2,0,24.41,0,5.02,79
62,,Scout Pinot Gris - Large,2,0,56.94,1,13.5,76
63,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
64,,Bundaberg Ginger Beer,2,0,9,0,1.81,80
65,,Regular Truffalo Soldier [Dine-in],2,0,48,1,0,100
66,,Bombay Dry [House],2,0,17,0,4.02,76
67,,Cauliflower Burrito,2,0,56.96,1,0,100
68,,Easy Sauce,2,0,0,0,0,0
69,,Rocket Man,2,0,36.62,1,0,100
70,,Coconut Margarita,2,0,42.73,1,8.13,81
71,,Sunkissed Spritz,2,0,32.57,1,9.29,71
72,,Fresh is Best Summer Lager - Pint,2,0,24.4,0,4.05,83
73,,Jalapeños Inside Burrito,2,0,2.04,0,0,100
74,,Cheesy Garlic Bread,2,0,13,0,0.66,95
75,,Better Beer Tin,2,0,21.36,0,4.78,78
76,,Chicken Parmy D,2,0,50.86,1,0,100
77,,Add Jalapenos,2,0,2,0,0,100
78,,Remove Prosciutto,2,0,0,0,0,0
79,,Buffalo Wings,2,0,32.55,1,0,100
80,,Add Pineapple,2,0,2,0,0,100
81,,Vegan Cheese [make it dairy-free],1,0,0,0,0,0
82,,Scorched As,1,0,21.38,0,3.29,85
83,,Gluten-free Sanchez VEGAN,1,0,27.46,0,0,100
84,,Regular Tandoori Chicken,1,0,23,0,0,100
85,,Large Margherita,1,0,20.34,0,2.03,90
86,,Lemon Twist,1,0,0,0,0,0
87,,Large Pepperoni Wings Deal,1,0,30,1,0,100
88,,Gin Martini,1,0,20,0,3.72,81
89,,No Olives,1,0,0,0,0,0
90,,Regular El Patron [Dine-in],1,0,25.42,0,0,100
91,,Side Spicy Salsa,1,0,1.02,0,0,100
92,,Peroni,1,0,10.5,0,2.35,78
93,,Scout Pinot Gris - Regular,1,0,18,0,4.05,77
94,,Negroni,1,0,12,0,3.77,69
95,,Fish Tacos,1,0,20,0,0,100
96,,Regular Meatlovers,1,0,23,0,0,100
97,,Regular Paddock,1,0,25,0,0,100
98,,Large BBQ Chicken Pizza,1,0,29,1,0,100
99,,Fizz 'N' Chips,1,0,26,0,0,100
100,,Add Onion,1,0,1,0,0,100
101,,Coke Can,1,0,4,0,1.63,59
102,,Large Roma Special,1,0,29,1,4.57,84
103,,Beef Burger D,1,0,14.4,0,0,100
104,,Version Two Pinot Grigio - Large,1,0,9,0,2.86,68
105,,Philter XPA - Schooner,1,0,10.5,0,2.38,77
106,,Fizz & Chips D,1,0,26,0,0,100
107,,Beef Lasagne,1,0,12.5,0,0,100
108,,Young Henrys Cloudy Cider Can,1,0,12.2,0,2.8,77
109,,Regular Roma Special,1,0,23,0,0,100
110,,Dressing on the Side,1,0,0,0,0,0
111,,Regular Margherita,1,0,17,0,0,100
112,,Corn Star,1,0,16.27,0,0,100
113,,Chicken Burrito D,1,0,24.41,0,0,100
114,,"Large No Chorizo, No Cry",1,0,27.46,0,5.37,80
115,,Large Vegetarian,1,0,20,0,4.08,80
116,,Swap Gravy for BBQ Sauce,1,0,0,0,0,0
117,,Little Dragon Can,1,0,12.5,0,3.52,72
118,,Regular Little Italy [Dine-in],1,0,25.42,0,0,100
