Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,15,3,210.48,3,54.7,74
2,,Grifter Pale - Pint,15,3,175,3,49.94,71
3,,Philter XPA - Schooner,12,2,120.4,2,28.52,76
4,,Villa Fresco Sangiovese - Regular,11,2,118.05,2,26.54,78
5,,Version Two Sparkling - Regular,11,2,77,1,19.43,75
6,,Geppetto Pinot Noir - Regular,11,2,167.06,2,36.51,78
7,,Lychee Martini,10,2,140.48,2,34.99,75
8,,Aioli Dipping Sauce,10,2,2.03,0,0,100
9,,Aperol Spritz,10,2,140,2,35.33,75
10,,Grifter Pale - Schooner,9,2,84.54,1,22.34,74
11,,Fish Tacos,9,2,182.43,3,0,100
12,,Mother's Milk Shiraz - Regular,9,2,133.03,2,28.95,78
13,,Fresh is Best Lager - Schooner,8,2,69.3,1,13.98,80
14,,Mulled Wine,8,2,112.24,2,15.81,86
15,,White Light Pure Vodka [House],8,2,80,1,12.03,85
16,,Kirin - Pint,7,1,105.56,2,22.91,78
17,,Tomato Dipping Sauce,6,1,0.51,0,0,100
18,,Chicken Burrito,6,1,156,2,0,100
19,,Fish Burrito,6,1,158.21,2,0,100
20,,Stone & Wood - Pint,6,1,90,1,23.42,74
21,,Heaps Normal Tin,6,1,63.36,1,15.54,75
22,,American Standard Burger,6,1,158.64,2,0,100
23,,Garlic Bread,6,1,29.09,0,0,100
24,,Fresh is Best Lager - Pint,5,1,60,1,11.72,80
25,,Buffalo Wings D,5,1,77.57,1,0,100
26,,Truffle Fries,5,1,72.53,1,0,100
27,,Negroni,5,1,64.64,1,18.79,71
28,,Tuk Tuk Salad,5,1,111.91,2,0,100
29,,BBQ Wings D,5,1,76.88,1,0,100
30,,Sensei Calamari,5,1,90.31,1,0,100
31,,Stow Schnitty,5,1,132.2,2,0,100
32,,Delivery Fee [Me&U],5,1,20.34,0,0,100
33,,Large Hawaiian,5,1,102.45,1,0,100
