Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Beef Burrito,15,4,272.47,6,0,100
2,,Fresh is Best Lager - Pint,14,4,158.82,4,32.81,79
3,,Chicken Burrito,11,3,199.54,4,0,100
4,,Fresh is Best Lager - Schooner,11,3,94.5,2,19.22,80
5,,Fish Burrito,11,3,200.16,4,0,100
6,,Grifter Pale - Schooner,10,3,105.36,2,24.82,76
7,,Grifter Pale - Pint,8,2,92.24,2,26.64,71
8,,Make It A Burrito Bowl [gluten-free],7,2,0,0,0,0
9,,Petits Detours Rosé - Regular,7,2,112,2,37.81,66
10,,Stone & Wood - Pint,6,2,90.51,2,23.42,74
11,,Kirin - Schooner,6,2,69.2,2,14.64,79
12,,Fresh is Best Summer Lager - Schooner,6,2,47.89,1,9.07,81
13,,Buffalo Wings,5,1,81.33,2,0,100
14,,Large Pepperoni,5,1,108.34,2,0,100
15,,Corn Star,5,1,79.48,2,0,100
16,,Staff Dinner $5,5,1,25,1,0,100
17,,Stone & Wood - Schooner,5,1,52.9,1,14.55,72
18,,Jalapeños,5,1,5.1,0,0,100
19,,Soda [mixer],4,1,0,0,0,0
20,,No Beans,4,1,0,0,0,0
21,,Side Spicy Salsa,4,1,4.08,0,0,100
22,,Monteith's Apple Cider Bottle,4,1,42,1,12.04,71
23,,Tomato Dipping Sauce,4,1,0,0,0,0
24,,Villa Fresco Sangiovese - Regular,4,1,43.32,1,8.58,80
25,,Philter XPA - Schooner,4,1,38.5,1,9.51,75
26,,Fresh Lime Soda,4,1,11.5,0,0,100
27,,Send Kids Food ASAP,4,1,0,0,0,0
28,,Regular Pepperoni,4,1,72,2,0,100
29,,Bang Bang Cauli,4,1,65.09,1,0,100
30,,Sensei Calamari,4,1,72.91,2,0,100
31,,Fish Tacos,3,1,61.02,1,0,100
32,,Add Chilli,3,1,1.5,0,0,100
33,,Cucumber,3,1,0,0,0,0
34,,Fresh is Best Summer Lager - Pint,3,1,30,1,6.08,80
35,,Aperol Spritz,3,1,52,1,10.05,81
36,,Mother's Milk Shiraz - Regular,3,1,45,1,9.65,79
37,,Cauliflower Burrito,3,1,54.31,1,0,100
38,,Garlic Bread,3,1,15,0,0,100
39,,Holy Guacamole,3,1,46.94,1,0,100
40,,Pepsi Glass,3,1,12,0,0,100
41,,Regular Margherita,3,1,48,1,0,100
42,,Dragonfly Grenache - Regular,3,1,48.27,1,10.38,78
43,,Philter XPA - Pint,3,1,32,1,9.56,70
44,,"Lemon, Lime & Bitters",3,1,13.58,0,0,100
45,,Status Quo - Pint,3,1,48,1,12.05,75
46,,Add Olives,3,1,3.02,0,0,100
47,,Regular Uber Margherita [Dine-in],2,1,40.68,1,0,100
48,,2 Glasses,2,1,0,0,0,0
49,,Kids Spag Bol,2,1,26.44,1,0,100
50,,Add Ham,2,1,2,0,0,100
51,,Add Grilled Chicken,2,1,10.18,0,0,100
52,,Cri De Couer Pinot Noir - Regular,2,1,56,1,23.83,57
53,,No Rice,2,1,0,0,0,0
54,,Cheesy Garlic Bread,2,1,12.1,0,0,100
55,,Add Mushrooms,2,1,0,0,0,0
56,,United States of Dumplings,2,1,32.27,1,0,100
57,,Regular Super House Special,2,1,42,1,0,100
58,,Lost Explorer Espadín Mezcal,2,1,24.4,1,5.19,79
59,,No Pico de Gallo,2,1,0,0,0,0
60,,Rosemary Salted Fries,2,1,24.41,1,0,100
61,,American Standard Burger,2,1,52.44,1,0,100
62,,Large Uber Margherita,2,1,38.97,1,0,100
63,,Orange,2,1,0,0,0,0
64,,Stow Schnitty,2,1,52.46,1,0,100
65,,Lemon Meringue Martini,2,1,46.78,1,6.95,85
66,,Chicken Shindig Burger,2,1,52.47,1,0,100
67,,Kuku Sauvignon Blanc - Regular,2,1,26.22,1,5.7,78
68,,Casa Gheller Prosecco - Glass,2,1,32,1,6.69,79
69,,Staff Pizza $5,2,1,10,0,0,100
70,,Add Parmesan,2,1,0,0,0,0
71,,Dressing on the Side,2,1,0,0,0,0
72,,Lime Wedge,2,1,0,0,0,0
73,,Aioli Dipping Sauce,2,1,0,0,0,0
74,,Little Dragon - Schooner,2,1,22.39,0,0,100
75,,Four Pillars Bloody Shiraz Gin,2,1,27.46,1,5.66,79
76,,White Light Pure Vodka [House],2,1,19,0,3.01,84
77,,Fizz 'N' Chips,2,1,52.9,1,0,100
78,,Ice,2,1,0,0,0,0
79,,Tuk Tuk Salad,2,1,44.74,1,0,100
80,,Large Vegetarian,2,1,40.34,1,0,100
81,,No Mayo,2,1,0,0,0,0
82,,Large Super House Special,2,1,46.6,1,0,100
83,,Lemonade Glass,2,1,8.08,0,0,100
84,,Fresh Salad D,1,0,14,0,0,100
85,,Deal - Garlic Bread,1,0,0,0,0,0
86,,Mother's Milk Shiraz - Large,1,0,25,1,5.36,79
87,,Large Meatlovers,1,0,25,1,0,100
88,,Kids Nuggets & Chips,1,0,13.23,0,0,100
89,,Delivery Fee - Freshwater / Queenscliff,1,0,4,0,0,100
90,,Swap for Sweet Potato Fries,1,0,2.04,0,0,100
91,,Kids Margherita Pizza,1,0,13.23,0,0,100
92,,Lettuce Cup [Gluten-free alt.],1,0,0,0,0,0
93,,Version Two Sparkling - Regular,1,0,12,0,1.74,86
94,,Add Garlic,1,0,1,0,0,100
95,,Regular Garlic Cheese Pizza,1,0,9,0,0,100
96,,Tofu San Dumplings,1,0,16.27,0,0,100
97,,Regular Jimmy Jury [Dine-in],1,0,23,1,0,100
98,,Kirin - Pint,1,0,15,0,3.27,78
99,,Jalapeño Edamame,1,0,12.2,0,0,100
100,,Swap Gravy for Aioli,1,0,0,0,0,0
101,,Bad Bitch Martini,1,0,20,0,3.16,84
102,,No Slaw,1,0,0,0,0,0
103,,Large Margherita,1,0,22,0,0,100
104,,San Pellegrino 500ml,1,0,6.1,0,2.24,63
105,,Tonic [mixer],1,0,0,0,0,0
106,,Add Grilled Fish,1,0,5.09,0,0,100
107,,Hendrick's Gin,1,0,12.2,0,2.77,77
108,,Regular Sorrento,1,0,23,1,0,100
109,,Serpents Kiss - Schooner,1,0,13.22,0,2.77,79
110,,Add Calabrese,1,0,2,0,0,100
111,,Beetle Juice,1,0,21.36,0,3.67,83
112,,Regular Hawaiian,1,0,17,0,0,100
113,,Status Quo 4-pack D,1,0,23,1,14.76,36
114,,No Cheese (Make It Dairy-Free),1,0,0,0,0,0
115,,Sour Cream,1,0,1.02,0,0,100
116,,No red onion,1,0,0,0,0,0
117,,No Olives,1,0,0,0,0,0
118,,Regular No Chorizo No Cry Solo Combo,1,0,23,1,0,100
119,,Regular Truffalo Soldier [Dine-in],1,0,22.41,0,0,100
120,,Pepsi Max Glass,1,0,4.07,0,0,100
121,,Lychee Martini,1,0,14,0,3.5,75
122,,Queso Dip,1,0,1.02,0,0,100
123,,Extra Mozzarella,1,0,2.03,0,0,100
124,,Less Cheese,1,0,0,0,0,0
125,,Regular Sanchez VEGAN [Dine-in],1,0,23.38,1,0,100
126,,Version Two Sparkling - Bottle,1,0,49.83,1,8.7,83
127,,No Vegan Cheese,1,0,0,0,0,0
128,,Bundaberg Ginger Beer,1,0,4.5,0,0.86,81
129,,Mother's Milk Shiraz - Bottle,1,0,59,1,16.08,73
130,,Regular El Patron [Dine-in],1,0,23.39,1,0,100
131,,Extra Blue Cheese Dip,1,0,1,0,0,100
132,,Geppetto Pinot Noir - Regular,1,0,15,0,3.51,77
133,,Brownie,1,0,10.8,0,0,100
134,,Regular Little Italy [Dine-in],1,0,22.37,0,0,100
135,,Two Bays Pale Ale Can,1,0,14.24,0,5.23,63
136,,Jalapeño Marg,1,0,21,0,3.66,83
137,,Large Hail Africa,1,0,23.2,1,0,100
138,,Glass of Ice on the Side,1,0,0,0,0,0
139,,Large  Hail Africa,1,0,20,0,0,100
140,,Swap Fries for Sweet Potato Fries,1,0,2.04,0,0,100
141,,Crankshaft IPA - Schooner,1,0,13,0,2.63,80
142,,Add Pineapple,1,0,1.02,0,0,100
143,,Geppetto Pinot Noir - Large Glass,1,0,24.41,1,5.85,76
144,,Fellr Watermelon Seltzer Tin,1,0,12.21,0,3.24,73
145,,Fettuccine Boscaiola,1,0,14,0,0,100
146,,Large Jimmy Jury,1,0,27,1,0,100
147,,Cauliflower Tacos,1,0,20.34,0,0,100
148,,No Guac,1,0,0,0,0,0
149,,VB Can D,1,0,6,0,2.2,63
150,,Add Jalapenos,1,0,1.02,0,0,100
151,,Limoncello Spritz,1,0,19.32,0,5.31,73
152,,Crankshaft IPA - Pint,1,0,17,0,3.52,79
153,,Coke 1.25L,1,0,6,0,2.87,52
154,,Side Guac,1,0,1.02,0,0,100
155,,Add Capsicum,1,0,1.02,0,0,100
156,,Rocket Man,1,0,18.31,0,0,100
157,,BBQ Wings D,1,0,16,0,0,100
158,,Large Paddock,1,0,29,1,0,100
159,,Deal - BBQ Wings,1,0,10,0,0,100
160,,Regular Meatlovers,1,0,21,0,0,100
161,,Large BBQ Chicken Pizza,1,0,25,1,0,100
162,,Classic Margarita,1,0,19,0,3.65,81
163,,Add Onion,1,0,0,0,0,0
164,,Large Roma Special,1,0,13.54,0,0,100
