date,venue,prefix,till,dept,product_name,qty,rev_ex_gst,rev_inc_gst,cost,cost_source,reconciled
2026-07-06,hg,hg,stow,f,Unlimited Dumplings,117.0,2548.3636,2803.2,818.7777,recipe,true
2026-07-06,hg,hg,hg,f,Unlimited Dumplings,32.0,698.1818,768.0,223.9392,recipe,true
2026-07-06,hg,hg,stow,f,Duck Spring Rolls,4.0,59.6091,65.57,0.0,lightspeed,true
2026-07-06,hg,hg,stow,f,BBQ Pork Buns,4.0,54.9909,60.49,14.0,recipe,true
2026-07-06,hg,hg,stow,f,Fried Rice,4.0,54.3636,59.8,11.2968,recipe,true
2026-07-06,hg,hg,stow,f,Dumplings - Prawn Har Gow [GF],3.0,49.6273,54.59,13.2057,recipe,true
2026-07-06,hg,hg,hg,b,River Retreat Pinot Grigio - Regular,4.0,43.6364,48.0,8.04,recipe,true
2026-07-06,hg,hg,hg,b,Pepsi Max Glass,9.0,36.8182,40.5,11.79,recipe,true
2026-07-06,hg,hg,stow,f,Kids Fried Rice,3.0,36.2273,39.85,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,Lemon Lime Bitters,8.0,32.7273,36.0,8.2152,recipe,true
2026-07-06,hg,hg,hg,b,Classic Margarita,2.0,30.0,33.0,8.3448,recipe,true
2026-07-06,hg,hg,stow,f,Outback Prawn Toast,3.0,29.0909,32.0,11.6688,recipe,true
2026-07-06,hg,hg,stow,f,Popcorn Cauliflower,2.0,26.2909,28.92,1.9222,recipe,true
2026-07-06,hg,hg,hg,b,Kuku Sauv Blanc - Regular,2.0,23.6364,26.0,5.2,recipe,true
2026-07-06,hg,hg,hg,f,Shredded Beef,1.0,23.6364,26.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,Sapporo - 500ml,2.0,23.1818,25.5,7.42,recipe,true
2026-07-06,hg,hg,hg,f,Fried Rice,1.0,21.8182,24.0,2.8242,recipe,true
2026-07-06,hg,hg,stow,f,Mie Goreng,1.0,20.9091,23.0,5.6688,recipe,true
2026-07-06,hg,hg,hg,b,Harry's Lager - Schooner,2.0,17.2727,19.0,3.145,recipe,true
2026-07-06,hg,hg,hg,b,Dragon Soda,2.0,16.3636,18.0,0.1108,recipe,true
2026-07-06,hg,hg,hg,b,Yuzu Orange Soda,2.0,16.3636,18.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,f,Chicken Karaage,1.0,15.4545,17.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,S&W Pacific Ale - Pint [HG],1.0,15.4545,17.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,f,Duck Spring Roll,1.0,14.5455,16.0,3.5692,recipe,true
2026-07-06,hg,hg,stow,f,Karaage Chicken,2.0,14.5455,16.0,0.0,lightspeed,true
2026-07-06,hg,hg,stow,f,Veg Spring Rolls,1.0,14.0818,15.49,0.0,lightspeed,true
2026-07-06,hg,hg,hg,f,BBQ Pork Buns,1.0,13.6364,15.0,3.5,recipe,true
2026-07-06,hg,hg,hg,f,Dumplings - Veg Gyoza,1.0,12.7273,14.0,1.9519,recipe,true
2026-07-06,hg,hg,hg,b,Lemonade Glass,3.0,12.2727,13.5,2.4096,recipe,true
2026-07-06,hg,hg,stow,f,Kids Mie Goreng,1.0,12.2,13.42,0.0,lightspeed,true
2026-07-06,hg,hg,stow,f,Dumplings - Beef & Cabbage,1.0,11.8182,13.0,1.4619,recipe,true
2026-07-06,hg,hg,hg,b,S&W Pacific Ale - Schooner [HG],1.0,11.8182,13.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,Lemon Chu-hi,1.0,10.9091,12.0,1.5041,recipe,true
2026-07-06,hg,hg,hg,b,White Light Pure Vodka [House],1.0,10.0,11.0,1.5208,recipe,true
2026-07-06,hg,hg,stow,f,Kids Dumplings - Veg,1.0,7.5091,8.26,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,Orange Juice Glass,2.0,7.2727,8.0,0.9602,recipe,true
2026-07-06,hg,hg,hg,f,Jasmine Rice,1.0,4.5455,5.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,Pepsi Glass,1.0,4.0909,4.5,1.31,recipe,true
2026-07-06,hg,hg,stow,f,Jasmine Rice,3.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,Lime,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,hg,hg,hg,b,Soda,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,mari,mari,mari,f,Chicken,3.0,8.0,8.8,0.0,lightspeed,true
2026-07-06,mari,mari,mari,f,Chicken.,3.0,5.5818,6.14,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Version Two Pinot Grigio - Regular,23.0,240.0,264.0,40.6341,recipe,true
2026-07-06,stow,stow,stow,b,Fresh is Best Lager - Pint,13.0,148.4545,163.3,31.4847,recipe,true
2026-07-06,stow,stow,stow,b,Geppetto Pinot Noir - Regular,14.0,147.7273,162.5,49.168,recipe,true
2026-07-06,stow,stow,stow,b,Aperol Spritz,7.0,106.2909,116.92,24.892,recipe,true
2026-07-06,stow,stow,stow,b,Kirin - Schooner,9.0,102.2364,112.46,34.1721,recipe,true
2026-07-06,stow,stow,stow,b,Padrillos Malbec - Regular,6.0,99.2545,109.18,23.1996,recipe,true
2026-07-06,stow,stow,stow,b,Fresh is Best Lager - Schooner,10.0,77.1364,84.85,18.058,recipe,true
2026-07-06,stow,stow,stow,b,Pepsi Max Glass,18.0,74.9909,82.49,23.58,recipe,true
2026-07-06,stow,stow,stow,b,Scorched As,4.0,64.2909,70.72,17.3892,recipe,true
2026-07-06,stow,stow,stow,b,Grifter Pale - Pint,6.0,60.8909,66.98,19.9764,recipe,true
2026-07-06,stow,stow,stow,b,Pepsi Glass,14.5,59.3182,65.25,18.995,recipe,true
2026-07-06,stow,stow,stow,b,Tommy's Margarita,3.0,58.2091,64.03,15.1716,recipe,true
2026-07-06,stow,stow,stow,b,Jalapeño Marg,3.0,58.2,64.02,11.5374,recipe,true
2026-07-06,stow,stow,stow,b,Classic Margarita,4.0,57.3909,63.13,16.6896,recipe,true
2026-07-06,stow,stow,stow,b,Version Two Sparkling - Regular,7.0,53.6364,59.0,12.3669,recipe,true
2026-07-06,stow,stow,stow,b,White Light Pure Vodka [House],6.0,53.0727,58.38,9.1248,recipe,true
2026-07-06,stow,stow,stow,b,Trutta Streamside Shiraz [Chilled] - Regular,3.0,50.7,55.77,11.904,recipe,true
2026-07-06,stow,stow,stow,b,Fresh Lime Soda,15.0,48.5455,53.4,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Stone & Wood - Schooner,4.0,47.2727,52.0,13.1852,recipe,true
2026-07-06,stow,stow,stow,b,Ottelia Chardonnay - Large,2.0,46.9455,51.64,11.5314,recipe,true
2026-07-06,stow,stow,stow,b,Stone & Wood - Pint,3.0,46.8727,51.56,13.2627,recipe,true
2026-07-06,stow,stow,stow,b,Version Two Pinot Grigio - Bottle,1.0,44.5455,49.0,8.83,lightspeed,true
2026-07-06,stow,stow,stow,b,Flower Child,2.0,40.0,44.0,7.0334,recipe,true
2026-07-06,stow,stow,stow,b,Philter XPA - Schooner,4.0,37.7273,41.5,8.954,recipe,true
2026-07-06,stow,stow,stow,b,Lemonade Glass,9.0,36.8182,40.5,7.2288,recipe,true
2026-07-06,stow,stow,stow,b,"Lemon, Lime & Bitters",8.0,36.3636,40.0,8.2152,recipe,true
2026-07-06,stow,stow,stow,b,Ottelia Cab Sav - Regular,2.0,31.4091,34.55,9.216,recipe,true
2026-07-06,stow,stow,stow,b,Heaps Normal Tin,3.0,30.0,33.0,8.0088,recipe,true
2026-07-06,stow,stow,stow,b,Mulled Wine,4.0,28.1636,30.98,8.3448,recipe,true
2026-07-06,stow,stow,stow,b,Glaetzer Anaperenna Shiraz Cab - Regular,1.0,26.2909,28.92,6.963,recipe,true
2026-07-06,stow,stow,stow,b,Kuku Sauvignon Blanc - Regular,2.0,26.2909,28.92,5.8282,recipe,true
2026-07-06,stow,stow,stow,b,Little Dragon Can,2.0,22.7273,25.0,6.9722,recipe,true
2026-07-06,stow,stow,stow,b,Pink Lemonade Glass,5.0,20.4545,22.5,4.7415,recipe,true
2026-07-06,stow,stow,stow,b,Hugo Spritz,1.0,19.7182,21.69,4.096,recipe,true
2026-07-06,stow,stow,stow,b,Corona,2.0,19.4,21.34,5.1426,recipe,true
2026-07-06,stow,stow,stow,b,A. Rodda Tempranillo - Regular,1.0,16.9,18.59,5.5699,recipe,true
2026-07-06,stow,stow,stow,b,Kirin - Pint,1.0,16.8182,18.5,5.0924,recipe,true
2026-07-06,stow,stow,stow,b,Philter XPA - Pint,2.0,16.3636,18.0,6.0044,recipe,true
2026-07-06,stow,stow,stow,b,Guinness Draught - Pint,1.0,15.9091,17.5,4.8051,recipe,true
2026-07-06,stow,stow,stow,b,Oceanside,1.0,14.0818,15.49,3.6073,recipe,true
2026-07-06,stow,stow,stow,b,Hot Chocolate,1.0,13.6364,15.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Mother's Milk Shiraz - Regular,1.0,13.6364,15.0,3.2163,recipe,true
2026-07-06,stow,stow,stow,b,Open Price,28.0,12.7273,14.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,f,Kids Nuggets & Chips,1.0,11.8182,13.0,2.2427,recipe,true
2026-07-06,stow,stow,stow,b,Seadrift Coast Non-alc G&T,1.0,11.8182,13.0,2.6518,recipe,true
2026-07-06,stow,stow,stow,b,Fresh is Best Summer Lager - Pint,1.0,11.2727,12.4,2.1084,recipe,true
2026-07-06,stow,stow,stow,b,Fellr Watermelon Seltzer Tin,1.0,10.9091,12.0,3.41,lightspeed,true
2026-07-06,stow,stow,stow,f,Onion Rings,1.0,10.9091,12.0,0.0,lightspeed,true
2026-07-06,stow,stow,hg,f,Chicken Burrito [HG],1.0,10.1818,11.2,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Philter Red - Schooner,3.0,10.0,11.0,7.5978,recipe,true
2026-07-06,stow,stow,stow,b,San Pellegrino 500ml,1.0,8.4455,9.29,2.32,recipe,true
2026-07-06,stow,stow,stow,b,Stow Soda - Passionfruit,1.0,8.1818,9.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Cranberry Juice Glass,1.0,4.6909,5.16,0.69,recipe,true
2026-07-06,stow,stow,stow,b,Bundaberg Ginger Beer,1.0,4.5455,5.0,0.9922,recipe,true
2026-07-06,stow,stow,stow,b,1 Glass,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Fill w Ice,4.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Lime,3.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,On The Rocks,3.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,One Ice Cube,3.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Petits Detours Rosé - Regular,1.0,0.0,0.0,3.468,recipe,true
2026-07-06,stow,stow,stow,f,Rosemary Salted Fries,1.0,0.0,0.0,1.86,recipe,true
2026-07-06,stow,stow,stow,b,Send Kids Food ASAP,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,f,Side Aioli,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Side Tomato Sauce,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-06,stow,stow,stow,b,Soda [mixer],3.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Regular Truffalo Soldier [Dine-in],5.0,82.3636,90.6,15.34,recipe,true
2026-07-07,mari,mari,mari,f,Large Super House Special,3.0,80.0,88.0,22.8531,recipe,true
2026-07-07,mari,mari,mari,f,Large Hawaiian,3.0,69.0909,76.0,9.9471,recipe,true
2026-07-07,mari,mari,mari,f,"Regular No Chorizo, No Cry [Dine-in]",4.0,65.9909,72.59,10.566,recipe,true
2026-07-07,mari,mari,mari,f,Regular Hawaiian,3.0,60.0,66.0,9.816,recipe,true
2026-07-07,mari,mari,mari,f,Regular Uber Margherita [Dine-in],4.0,56.7091,62.38,10.848,recipe,true
2026-07-07,mari,mari,mari,f,Large Meatlovers,2.0,53.6364,59.0,13.48,recipe,true
2026-07-07,mari,mari,mari,f,Regular BBQ Chicken Pizza [Dine-in],3.0,50.7,55.77,7.4853,recipe,true
2026-07-07,mari,mari,mari,f,Regular Little Italy [Dine-in],3.0,50.1727,55.19,12.4965,recipe,true
2026-07-07,mari,mari,mari,f,Regular Hail Africa [Dine-in],3.0,50.1636,55.18,8.4675,recipe,true
2026-07-07,mari,mari,mari,f,Regular Meatlovers [Dine-in],3.0,50.1636,55.18,11.2398,recipe,true
2026-07-07,mari,mari,mari,f,Regular El Patron [Dine-in],3.0,49.6273,54.59,11.1861,recipe,true
2026-07-07,mari,mari,mari,f,Regular Jimmy Jury [Dine-in],3.0,49.0909,54.0,10.8642,recipe,true
2026-07-07,mari,mari,mari,f,Large Margherita,2.0,41.8182,46.0,4.6544,recipe,true
2026-07-07,mari,mari,mari,f,Feast Deal Pizzas,1.0,40.9091,45.0,14.0714,recipe,true
2026-07-07,mari,mari,mari,f,Under the Bridge Pizza,2.0,36.5909,40.25,7.8714,recipe,true
2026-07-07,mari,mari,mari,f,Regular Sanchez [Dine-in],2.0,33.8,37.18,7.8904,recipe,true
2026-07-07,mari,mari,mari,f,Large Bubba Gump,1.0,29.0909,32.0,5.5006,recipe,true
2026-07-07,mari,mari,mari,f,Large Cosmopolitan,1.0,29.0909,32.0,7.041,recipe,true
2026-07-07,mari,mari,mari,f,Large BBQ Chicken Pizza,1.0,27.7273,30.5,4.111,recipe,true
2026-07-07,mari,mari,mari,f,Large New Yorker,1.0,27.2727,30.0,4.9731,recipe,true
2026-07-07,mari,mari,mari,f,Large Pepperoni,1.0,25.4545,28.0,4.361,recipe,true
2026-07-07,mari,mari,mari,f,Large Vegetarian,1.0,24.5455,27.0,4.2436,recipe,true
2026-07-07,mari,mari,mari,f,Regular Bubba Gump,1.0,23.6364,26.0,3.6381,recipe,true
2026-07-07,mari,mari,mari,f,Regular Cosmopolitan,1.0,23.6364,26.0,4.4662,recipe,true
2026-07-07,mari,mari,mari,f,Gluten-free Base,5.0,23.3091,25.64,20.5,recipe,true
2026-07-07,mari,mari,mari,f,Regular Sanchez VEGAN,1.0,22.7273,25.0,2.6391,recipe,true
2026-07-07,mari,mari,mari,f,Regular Super House Special,1.0,21.8182,24.0,4.6187,recipe,true
2026-07-07,mari,mari,mari,f,Regular Pepperoni,1.0,20.0,22.0,2.6992,recipe,true
2026-07-07,mari,mari,mari,f,Garlic Bread,3.0,17.7273,19.5,4.4631,recipe,true
2026-07-07,mari,mari,mari,f,Axl Rose Pizza,1.0,16.9,18.59,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Regular New Yorker [Dine-in],1.0,16.9,18.59,2.6399,recipe,true
2026-07-07,mari,mari,mari,f,Regular Roma Special [Dine-in],1.0,16.3636,18.0,2.9418,recipe,true
2026-07-07,mari,mari,mari,f,Coke 1.25L,1.0,6.3636,7.0,3.69,recipe,true
2026-07-07,mari,mari,mari,f,Sprite 1.25L,1.0,6.3636,7.0,4.2654,recipe,true
2026-07-07,mari,mari,mari,f,Add Prosciutto,1.0,3.7545,4.13,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Calabrese,1.0,3.6364,4.0,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Prawns,1.0,3.6364,4.0,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Ham,1.0,2.8182,3.1,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Pineapple,2.0,2.8182,3.1,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Anchovies,1.0,1.8182,2.0,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Chilli,2.0,1.8182,2.0,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Mushrooms,1.0,1.4091,1.55,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Olives,1.0,1.4091,1.55,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Add Rocket,1.0,1.4091,1.55,0.0,lightspeed,true
2026-07-07,mari,mari,mari,f,Choc  Brownie,1.0,0.0,0.0,1.9501,recipe,true
2026-07-07,mari,mari,mari,f,Garlic  Bread,1.0,0.0,0.0,1.4877,recipe,true
2026-07-07,mari,mari,mari,f,Less Cheese,2.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,Jalapeño Marg,7.0,147.7455,162.52,26.9206,recipe,true
2026-07-07,stow,stow,stow,b,Stone & Wood - Schooner,12.0,143.3818,157.72,39.5556,recipe,true
2026-07-07,stow,stow,stow,b,Mother's Milk Shiraz - Regular,10.0,139.0455,152.95,32.163,recipe,true
2026-07-07,stow,stow,stow,b,Mulled Wine,8.0,111.7818,122.96,16.6896,recipe,true
2026-07-07,stow,stow,stow,b,Guinness Draught - Pint,7.0,108.1818,119.0,33.6357,recipe,true
2026-07-07,stow,stow,stow,b,Aperol Spritz,5.0,88.2727,97.1,17.78,recipe,true
2026-07-07,stow,stow,stow,b,Classic Margarita,5.0,85.4545,94.0,20.862,recipe,true
2026-07-07,stow,stow,stow,b,Fresh is Best Lager - Schooner,9.0,70.8727,77.96,16.2522,recipe,true
2026-07-07,stow,stow,stow,b,Philter Red - Schooner,7.0,70.0,77.0,17.7282,recipe,true
2026-07-07,stow,stow,stow,b,Fresh is Best Lager - Pint,6.0,65.9091,72.5,14.5314,recipe,true
2026-07-07,stow,stow,stow,b,Villa Fresco Sangiovese - Regular,7.0,62.9091,69.2,16.8861,recipe,true
2026-07-07,stow,stow,stow,b,Island Time,3.0,58.1818,64.0,12.624,recipe,true
2026-07-07,stow,stow,stow,b,Beetle Juice,3.0,54.5455,60.0,11.121,recipe,true
2026-07-07,stow,stow,stow,b,Dormilona Chenin Blanc - Regular,3.0,53.4545,58.8,13.4337,recipe,true
2026-07-07,stow,stow,stow,b,Negroni,3.0,52.7273,58.0,12.297,recipe,true
2026-07-07,stow,stow,stow,b,Geppetto Pinot Noir - Regular,4.0,51.8182,57.0,14.048,recipe,true
2026-07-07,stow,stow,stow,b,Espresso Martini,3.0,49.0909,54.0,9.855,recipe,true
2026-07-07,stow,stow,stow,f,Rosemary Salted Fries,4.0,48.0545,52.86,7.44,recipe,true
2026-07-07,stow,stow,stow,b,Version Two Sparkling - Regular,6.0,47.2727,52.0,10.6002,recipe,true
2026-07-07,stow,stow,stow,b,White Light Pure Vodka [House],5.0,45.2273,49.75,7.604,recipe,true
2026-07-07,stow,stow,stow,f,Sweet Potato Fries,3.0,36.6182,40.28,7.5903,recipe,true
2026-07-07,stow,stow,stow,b,Ravensworth Skins Gris - Regular,2.0,35.6727,39.24,8.08,recipe,true
2026-07-07,stow,stow,stow,b,Kirin - Pint,2.0,33.6364,37.0,10.1848,recipe,true
2026-07-07,stow,stow,stow,b,Philter XPA - Pint,4.0,32.7273,36.0,12.0088,recipe,true
2026-07-07,stow,stow,stow,b,Sibiliana Nero D'Avola - Regular,2.0,32.7273,36.0,6.54,recipe,true
2026-07-07,stow,stow,stow,b,Stone & Wood - Pint,2.0,31.9273,35.12,8.8418,recipe,true
2026-07-07,stow,stow,stow,f,BBQ Wings,2.0,31.7273,34.9,6.28,recipe,true
2026-07-07,stow,stow,stow,b,Guinness Draught - Schooner,2.4,29.4545,32.4,8.5985,recipe,true
2026-07-07,stow,stow,stow,b,Ottelia Chardonnay - Regular,2.0,29.0909,32.0,6.9188,recipe,true
2026-07-07,stow,stow,stow,b,Crankshaft IPA - Schooner,2.0,24.5455,27.0,6.4158,recipe,true
2026-07-07,stow,stow,stow,b,Philter XPA - Schooner,3.0,23.1818,25.5,6.7155,recipe,true
2026-07-07,stow,stow,stow,f,Brownie D,4.0,20.9091,23.0,7.8004,recipe,true
2026-07-07,stow,stow,stow,b,Grifter Pale - Schooner,2.0,20.9091,23.0,4.9648,recipe,true
2026-07-07,stow,stow,stow,b,Puerto Sunset,1.0,20.9091,23.0,5.035,recipe,true
2026-07-07,stow,stow,stow,b,Heaps Normal Tin,2.0,20.0,22.0,5.3392,recipe,true
2026-07-07,stow,stow,stow,b,Mojito,1.0,19.0909,21.0,3.7401,recipe,true
2026-07-07,stow,stow,stow,b,Whisky Sour,1.0,19.0909,21.0,4.6346,recipe,true
2026-07-07,stow,stow,stow,b,Pepsi Max Glass,4.0,16.6455,18.31,5.24,recipe,true
2026-07-07,stow,stow,stow,f,Buffalo Wings,1.0,16.4455,18.09,2.9764,recipe,true
2026-07-07,stow,stow,stow,b,Fresh is Best Summer Lager - Pint,2.0,16.3636,18.0,4.2168,recipe,true
2026-07-07,stow,stow,stow,b,Padrillos Malbec - Regular,1.0,16.3636,18.0,3.8666,recipe,true
2026-07-07,stow,stow,stow,f,Rocket Man,1.0,16.3636,18.0,3.1972,recipe,true
2026-07-07,stow,stow,stow,b,Villa Fresco Sangiovese - Large,1.0,15.5455,17.1,4.0205,recipe,true
2026-07-07,stow,stow,stow,f,BBQ Wings D,1.0,14.5455,16.0,3.14,recipe,true
2026-07-07,stow,stow,stow,b,Philter Red - Pint,1.0,13.6364,15.0,3.3966,recipe,true
2026-07-07,stow,stow,stow,f,Rocket Man D,1.0,13.6364,15.0,3.1972,recipe,true
2026-07-07,stow,stow,stow,b,Fresh is Best Summer Lager - Schooner,2.0,13.3182,14.65,3.1442,recipe,true
2026-07-07,stow,stow,stow,b,Status Quo - Schooner,1.0,12.2727,13.5,3.1008,recipe,true
2026-07-07,stow,stow,stow,b,Grifter Omen Stout Tin,1.0,11.8182,13.0,3.19,recipe,true
2026-07-07,stow,stow,stow,b,Virgin Margy,1.0,11.8182,13.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,f,Brownie,1.0,10.9091,12.0,2.8226,recipe,true
2026-07-07,stow,stow,stow,b,Vinada Sparkling Rose,1.0,10.9091,12.0,3.0499,recipe,true
2026-07-07,stow,stow,stow,b,Better Beer Tin,1.0,9.5455,10.5,2.38,recipe,true
2026-07-07,stow,stow,stow,b,Corona,1.0,9.5455,10.5,2.5713,recipe,true
2026-07-07,stow,stow,stow,b,Monteith's Apple Cider Bottle,1.0,9.5455,10.5,3.11,recipe,true
2026-07-07,stow,stow,stow,b,Pink Lemonade Glass,2.0,8.4545,9.3,1.8966,recipe,true
2026-07-07,stow,stow,stow,b,Stow Soda - Grapefruit,1.0,8.4545,9.3,0.0866,recipe,true
2026-07-07,stow,stow,stow,b,San Pellegrino 500ml,1.0,8.1818,9.0,2.32,recipe,true
2026-07-07,stow,stow,stow,b,Bombay Dry [House],1.0,6.3636,7.0,2.1644,recipe,true
2026-07-07,stow,stow,stow,b,Version Two Pinot Grigio - Regular,1.0,6.3636,7.0,1.7667,recipe,true
2026-07-07,stow,stow,stow,b,Apple Juice Glass,1.0,4.6909,5.16,0.6594,recipe,true
2026-07-07,stow,stow,stow,b,Cranberry Juice Glass,1.0,4.6909,5.16,0.69,recipe,true
2026-07-07,stow,stow,stow,b,Ginger Ale,1.0,3.7545,4.13,0.0,lightspeed,true
2026-07-07,stow,stow,stow,f,Side Aioli,3.0,1.4,1.54,0.0,lightspeed,true
2026-07-07,stow,stow,stow,f,Side Blue Cheese Dip,1.0,0.9364,1.03,0.0,lightspeed,true
2026-07-07,stow,stow,stow,f,Side Chipotle Mayo,1.0,0.9364,1.03,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,Cranberry Juice [mixer],3.0,0.0,0.0,2.07,recipe,true
2026-07-07,stow,stow,stow,b,Fellr Watermelon Seltzer Tin,1.0,0.0,0.0,3.41,lightspeed,true
2026-07-07,stow,stow,stow,b,Lime,3.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,Limoncello,1.0,0.0,0.0,2.13,recipe,true
2026-07-07,stow,stow,stow,b,Little Italy.,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,No Capsicum,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,No Cheese [dairy-free],1.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,No Chilli,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,"No Chorizo, No Cry.",1.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,No Mushroom,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,No Onion,3.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,On The Rocks,3.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,f,Side BBQ Sauce,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-07,stow,stow,stow,b,Side Tomato Sauce,4.0,0.0,0.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,f,Shoyu,2.0,52.7273,58.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,f,Tonkotsu,2.0,40.0,44.0,8.5286,recipe,true
2026-07-08,hg,hg,hg,f,Thai Chicken,3.0,31.8182,35.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,f,Mie Goreng,2.0,29.2727,32.2,11.3376,recipe,true
2026-07-08,hg,hg,hg,f,Miso,1.0,26.3636,29.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,b,Palloncino Prosecco - Regular,3.0,23.6364,26.0,6.8997,recipe,true
2026-07-08,hg,hg,hg,f,Fried Rice,1.0,20.9091,23.0,2.8242,recipe,true
2026-07-08,hg,hg,hg,f,Dumplings - Prawn Har Gow [GF],1.0,17.2727,19.0,4.4019,recipe,true
2026-07-08,hg,hg,hg,b,Harry's Lager - Schooner,2.0,17.2727,19.0,3.145,recipe,true
2026-07-08,hg,hg,hg,f,Chicken Karaage,1.0,15.4545,17.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,f,Devon's Prawn Toast,1.0,14.5455,16.0,3.8896,recipe,true
2026-07-08,hg,hg,hg,f,BBQ Pork Buns,1.0,14.1,15.51,3.5,recipe,true
2026-07-08,hg,hg,hg,f,Kids Fried Rice,1.0,12.2273,13.45,0.0,lightspeed,true
2026-07-08,hg,hg,hg,b,Tengumai Junmai - 60ml [SERVE WARM],1.0,10.9091,12.0,2.365,recipe,true
2026-07-08,hg,hg,hg,b,Grifter Pale - Schooner [HG],1.0,10.4545,11.5,0.0,lightspeed,true
2026-07-08,hg,hg,hg,f,Edamame,1.0,10.0,11.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,b,Yuzu Orange Soda,1.0,8.1818,9.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,b,Lemonade Glass,1.0,4.0909,4.5,0.8032,recipe,true
2026-07-08,hg,hg,hg,f,1/2 Marinated Egg,2.0,3.6364,4.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,b,Angas & Bremer Grenache - Regular,2.0,0.0,0.0,3.508,recipe,true
2026-07-08,hg,hg,hg,b,Azurescens Pinot Noir - Bottle,0.9,0.0,0.0,12.6,lightspeed,true
2026-07-08,hg,hg,hg,b,From Sundays Shiraz - Regular,1.0,0.0,0.0,2.8001,recipe,true
2026-07-08,hg,hg,stow,f,Miso Ramen,1.0,0.0,0.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,b,No Glasses Needed,0.9,0.0,0.0,0.0,lightspeed,true
2026-07-08,hg,hg,hg,f,Unlimited BBQ,5.0,0.0,0.0,42.92,lightspeed,true
2026-07-08,mari,mari,mari,f,Regular Little Italy [Dine-in],4.0,86.6545,95.32,16.662,recipe,true
