Product Name,Product Quantity,$ Sales,Total Tax,Cost,% of Quantity,% of Sale Amount,Gross Profit %
Online Surcharge,1,$1.77,$0.00,$0.00,25%,3%,0%
Large Super House Special,1,$26.90,$2.45,$7.72,25%,39%,71%
Large Margherita,1,$19.90,$1.81,$2.58,25%,29%,87%
Large Hawaiian,1,$19.90,$1.81,$3.26,25%,29%,84%
,4,$68.47,$6.07,$13.56,100%,100%,80%
